* ID=Minilog-II-T
* Serial Number=354548
* Study ID=Melrose 2018 (5m)
* Start Time=2018-06-15 14:31:13
* Finish Time=2018-10-10 11:31:13
* Sample Period=01:00:00
* Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C)
2018-07-18,14:31:13,4.62
2018-07-18,15:31:13,4.21
2018-07-18,16:31:13,4.29
2018-07-18,17:31:13,4.51
2018-07-18,18:31:13,3.92
2018-07-18,19:31:13,3.73
2018-07-18,20:31:13,3.54
2018-07-18,21:31:13,3.14
2018-07-18,22:31:13,3.47
2018-07-18,23:31:13,3.60
2018-07-19,00:31:13,3.62
2018-07-19,01:31:13,3.77
2018-07-19,02:31:13,4.16
2018-07-19,03:31:13,4.41
2018-07-19,04:31:13,4.49
2018-07-19,05:31:13,4.80
2018-07-19,06:31:13,4.91
2018-07-19,07:31:13,4.65
2018-07-19,08:31:13,4.53
2018-07-19,09:31:13,4.36
2018-07-19,10:31:13,4.00
2018-07-19,11:31:13,3.66
2018-07-19,12:31:13,3.51
2018-07-19,13:31:13,4.06
2018-07-19,14:31:13,4.08
2018-07-19,15:31:13,3.98
2018-07-19,16:31:13,4.07
2018-07-19,17:31:13,4.28
2018-07-19,18:31:13,4.18
2018-07-19,19:31:13,3.63
2018-07-19,20:31:13,3.34
2018-07-19,21:31:13,3.39
2018-07-19,22:31:13,3.43
2018-07-19,23:31:13,3.47
2018-07-20,00:31:13,3.43
2018-07-20,01:31:13,3.71
2018-07-20,02:31:13,3.89
2018-07-20,03:31:13,4.00
2018-07-20,04:31:13,4.13
2018-07-20,05:31:13,4.36
2018-07-20,06:31:13,5.03
2018-07-20,07:31:13,5.06
2018-07-20,08:31:13,4.96
2018-07-20,09:31:13,5.94
2018-07-20,10:31:13,5.87
2018-07-20,11:31:13,6.03
2018-07-20,12:31:13,7.15
2018-07-20,13:31:13,6.93
2018-07-20,14:31:13,6.34
2018-07-20,15:31:13,6.58
2018-07-20,16:31:13,6.95
2018-07-20,17:31:13,7.33
2018-07-20,18:31:13,7.26
2018-07-20,19:31:13,6.84
2018-07-20,20:31:13,6.70
2018-07-20,21:31:13,6.75
2018-07-20,22:31:13,6.97
2018-07-20,23:31:13,6.51
2018-07-21,00:31:13,6.40
2018-07-21,01:31:13,6.36
2018-07-21,02:31:13,6.64
2018-07-21,03:31:13,6.94
2018-07-21,04:31:13,6.90
2018-07-21,05:31:13,6.99
2018-07-21,06:31:13,7.16
2018-07-21,07:31:13,7.35
2018-07-21,08:31:13,7.28
2018-07-21,09:31:13,7.36
2018-07-21,10:31:13,7.63
2018-07-21,11:31:13,7.41
2018-07-21,12:31:13,7.28
2018-07-21,13:31:13,7.31
2018-07-21,14:31:13,7.65
2018-07-21,15:31:13,7.77
2018-07-21,16:31:13,7.50
2018-07-21,17:31:13,8.11
2018-07-21,18:31:13,8.83
2018-07-21,19:31:13,8.46
2018-07-21,20:31:13,8.03
2018-07-21,21:31:13,8.47
2018-07-21,22:31:13,8.66
2018-07-21,23:31:13,8.52
2018-07-22,00:31:13,8.36
2018-07-22,01:31:13,8.29
2018-07-22,02:31:13,8.18
2018-07-22,03:31:13,9.01
2018-07-22,04:31:13,9.03
2018-07-22,05:31:13,8.98
2018-07-22,06:31:13,9.17
2018-07-22,07:31:13,8.97
2018-07-22,08:31:13,8.89
2018-07-22,09:31:13,9.22
2018-07-22,10:31:13,9.41
2018-07-22,11:31:13,9.33
2018-07-22,12:31:13,9.15
2018-07-22,13:31:13,9.19
2018-07-22,14:31:13,9.07
2018-07-22,15:31:13,9.59
2018-07-22,16:31:13,9.10
2018-07-22,17:31:13,9.56
2018-07-22,18:31:13,9.50
2018-07-22,19:31:13,9.40
2018-07-22,20:31:13,8.72
2018-07-22,21:31:13,8.04
2018-07-22,22:31:13,7.76
2018-07-22,23:31:13,7.66
2018-07-23,00:31:13,7.19
2018-07-23,01:31:13,7.06
2018-07-23,02:31:13,6.65
2018-07-23,03:31:13,6.00
2018-07-23,04:31:13,7.11
2018-07-23,05:31:13,6.91
2018-07-23,06:31:13,7.55
2018-07-23,07:31:13,8.88
2018-07-23,08:31:13,8.62
2018-07-23,09:31:13,9.31
2018-07-23,10:31:13,8.71
2018-07-23,11:31:13,8.77
2018-07-23,12:31:13,8.57
2018-07-23,13:31:13,8.59
2018-07-23,14:31:13,8.81
2018-07-23,15:31:13,8.77
2018-07-23,16:31:13,8.06
2018-07-23,17:31:13,8.60
2018-07-23,18:31:13,8.98
2018-07-23,19:31:13,8.80
2018-07-23,20:31:13,9.00
2018-07-23,21:31:13,8.61
2018-07-23,22:31:13,9.13
2018-07-23,23:31:13,9.10
2018-07-24,00:31:13,8.64
2018-07-24,01:31:13,8.84
2018-07-24,02:31:13,9.59
2018-07-24,03:31:13,11.12
2018-07-24,04:31:13,12.52
2018-07-24,05:31:13,12.65
2018-07-24,06:31:13,12.78
2018-07-24,07:31:13,12.72
2018-07-24,08:31:13,12.64
2018-07-24,09:31:13,12.53
2018-07-24,10:31:13,12.53
2018-07-24,11:31:13,12.49
2018-07-24,12:31:13,12.53
2018-07-24,13:31:13,12.53
2018-07-24,14:31:13,12.44
2018-07-24,15:31:13,12.44
2018-07-24,16:31:13,12.41
2018-07-24,17:31:13,12.46
2018-07-24,18:31:13,12.46
2018-07-24,19:31:13,12.49
2018-07-24,20:31:13,12.45
2018-07-24,21:31:13,12.36
2018-07-24,22:31:13,12.27
2018-07-24,23:31:13,12.09
2018-07-25,00:31:13,12.00
2018-07-25,01:31:13,11.01
2018-07-25,02:31:13,10.14
2018-07-25,03:31:13,9.49
2018-07-25,04:31:13,9.25
2018-07-25,05:31:13,8.51
2018-07-25,06:31:13,7.86
2018-07-25,07:31:13,7.33
2018-07-25,08:31:13,6.39
2018-07-25,09:31:13,5.98
2018-07-25,10:31:13,5.22
2018-07-25,11:31:13,5.26
2018-07-25,12:31:13,5.28
2018-07-25,13:31:13,5.19
2018-07-25,14:31:13,5.98
2018-07-25,15:31:13,6.49
2018-07-25,16:31:13,7.17
2018-07-25,17:31:13,7.90
2018-07-25,18:31:13,7.98
2018-07-25,19:31:13,9.45
2018-07-25,20:31:13,13.67
2018-07-25,21:31:13,13.98
2018-07-25,22:31:13,14.02
2018-07-25,23:31:13,13.91
2018-07-26,00:31:13,13.82
2018-07-26,01:31:13,13.65
2018-07-26,02:31:13,13.59
2018-07-26,03:31:13,13.76
2018-07-26,04:31:13,13.17
2018-07-26,05:31:13,13.35
2018-07-26,06:31:13,13.60
2018-07-26,07:31:13,13.53
2018-07-26,08:31:13,13.65
2018-07-26,09:31:13,13.57
2018-07-26,10:31:13,13.61
2018-07-26,11:31:13,13.65
2018-07-26,12:31:13,13.46
2018-07-26,13:31:13,11.08
2018-07-26,14:31:13,10.23
2018-07-26,15:31:13,9.57
2018-07-26,16:31:13,9.50
2018-07-26,17:31:13,9.66
2018-07-26,18:31:13,9.56
2018-07-26,19:31:13,8.58
2018-07-26,20:31:13,8.41
2018-07-26,21:31:13,7.85
2018-07-26,22:31:13,7.41
2018-07-26,23:31:13,7.14
2018-07-27,00:31:13,6.58
2018-07-27,01:31:13,6.07
2018-07-27,02:31:13,5.88
2018-07-27,03:31:13,5.64
2018-07-27,04:31:13,5.36
2018-07-27,05:31:13,5.11
2018-07-27,06:31:13,5.31
2018-07-27,07:31:13,5.43
2018-07-27,08:31:13,5.36
2018-07-27,09:31:13,5.29
2018-07-27,10:31:13,5.27
2018-07-27,11:31:13,5.41
2018-07-27,12:31:13,5.98
2018-07-27,13:31:13,5.91
2018-07-27,14:31:13,6.29
2018-07-27,15:31:13,6.33
2018-07-27,16:31:13,6.40
2018-07-27,17:31:13,6.70
2018-07-27,18:31:13,6.88
2018-07-27,19:31:13,6.90
2018-07-27,20:31:13,6.49
2018-07-27,21:31:13,6.68
2018-07-27,22:31:13,7.89
2018-07-27,23:31:13,8.63
2018-07-28,00:31:13,8.27
2018-07-28,01:31:13,8.24
2018-07-28,02:31:13,9.13
2018-07-28,03:31:13,9.10
2018-07-28,04:31:13,12.92
2018-07-28,05:31:13,13.22
2018-07-28,06:31:13,12.94
2018-07-28,07:31:13,12.96
2018-07-28,08:31:13,13.09
2018-07-28,09:31:13,13.14
2018-07-28,10:31:13,13.23
2018-07-28,11:31:13,13.42
2018-07-28,12:31:13,13.48
2018-07-28,13:31:13,13.47
2018-07-28,14:31:13,13.45
2018-07-28,15:31:13,13.44
2018-07-28,16:31:13,13.39
2018-07-28,17:31:13,13.42
2018-07-28,18:31:13,13.51
2018-07-28,19:31:13,13.46
2018-07-28,20:31:13,13.53
2018-07-28,21:31:13,13.58
2018-07-28,22:31:13,13.45
2018-07-28,23:31:13,13.32
2018-07-29,00:31:13,13.29
2018-07-29,01:31:13,13.24
2018-07-29,02:31:13,13.23
2018-07-29,03:31:13,13.22
2018-07-29,04:31:13,12.97
2018-07-29,05:31:13,12.74
2018-07-29,06:31:13,11.11
2018-07-29,07:31:13,10.43
2018-07-29,08:31:13,10.21
2018-07-29,09:31:13,9.96
2018-07-29,10:31:13,9.43
2018-07-29,11:31:13,9.72
2018-07-29,12:31:13,9.81
2018-07-29,13:31:13,9.45
2018-07-29,14:31:13,9.05
2018-07-29,15:31:13,9.26
2018-07-29,16:31:13,8.37
2018-07-29,17:31:13,7.99
2018-07-29,18:31:13,7.68
2018-07-29,19:31:13,7.27
2018-07-29,20:31:13,6.99
2018-07-29,21:31:13,6.60
2018-07-29,22:31:13,6.69
2018-07-29,23:31:13,6.61
2018-07-30,00:31:13,6.38
2018-07-30,01:31:13,6.32
2018-07-30,02:31:13,6.43
2018-07-30,03:31:13,6.65
2018-07-30,04:31:13,6.07
2018-07-30,05:31:13,5.91
2018-07-30,06:31:13,5.83
2018-07-30,07:31:13,5.89
2018-07-30,08:31:13,6.15
2018-07-30,09:31:13,6.14
2018-07-30,10:31:13,6.28
2018-07-30,11:31:13,6.32
2018-07-30,12:31:13,6.83
2018-07-30,13:31:13,7.43
2018-07-30,14:31:13,8.15
2018-07-30,15:31:13,8.21
2018-07-30,16:31:13,8.96
2018-07-30,17:31:13,9.41
2018-07-30,18:31:13,9.93
2018-07-30,19:31:13,10.11
2018-07-30,20:31:13,9.71
2018-07-30,21:31:13,10.47
2018-07-30,22:31:13,9.66
2018-07-30,23:31:13,9.84
2018-07-31,00:31:13,10.15
2018-07-31,01:31:13,10.07
2018-07-31,02:31:13,9.40
2018-07-31,03:31:13,9.31
2018-07-31,04:31:13,8.64
2018-07-31,05:31:13,8.27
2018-07-31,06:31:13,8.52
2018-07-31,07:31:13,8.85
2018-07-31,08:31:13,8.81
2018-07-31,09:31:13,8.74
2018-07-31,10:31:13,8.11
2018-07-31,11:31:13,8.81
2018-07-31,12:31:13,11.50
2018-07-31,13:31:13,13.63
2018-07-31,14:31:13,14.38
2018-07-31,15:31:13,14.40
2018-07-31,16:31:13,14.89
2018-07-31,17:31:13,14.93
2018-07-31,18:31:13,14.85
2018-07-31,19:31:13,14.91
2018-07-31,20:31:13,15.08
2018-07-31,21:31:13,15.06
2018-07-31,22:31:13,15.22
2018-07-31,23:31:13,15.36
2018-08-01,00:31:13,15.81
2018-08-01,01:31:13,15.97
2018-08-01,02:31:13,15.89
2018-08-01,03:31:13,15.76
2018-08-01,04:31:13,15.60
2018-08-01,05:31:13,15.80
2018-08-01,06:31:13,15.60
2018-08-01,07:31:13,15.51
2018-08-01,08:31:13,15.58
2018-08-01,09:31:13,15.61
2018-08-01,10:31:13,15.77
2018-08-01,11:31:13,15.34
2018-08-01,12:31:13,15.20
2018-08-01,13:31:13,15.23
2018-08-01,14:31:13,14.97
2018-08-01,15:31:13,13.85
2018-08-01,16:31:13,14.07
2018-08-01,17:31:13,13.50
2018-08-01,18:31:13,13.54
2018-08-01,19:31:13,13.36
2018-08-01,20:31:13,13.21
2018-08-01,21:31:13,13.61
2018-08-01,22:31:13,13.59
2018-08-01,23:31:13,14.49
2018-08-02,00:31:13,15.12
2018-08-02,01:31:13,14.72
2018-08-02,02:31:13,14.69
2018-08-02,03:31:13,14.51
2018-08-02,04:31:13,14.21
2018-08-02,05:31:13,13.73
2018-08-02,06:31:13,14.04
2018-08-02,07:31:13,13.99
2018-08-02,08:31:13,13.78
2018-08-02,09:31:13,13.94
2018-08-02,10:31:13,13.33
2018-08-02,11:31:13,13.61
2018-08-02,12:31:13,13.61
2018-08-02,13:31:13,13.07
2018-08-02,14:31:13,12.80
2018-08-02,15:31:13,12.21
2018-08-02,16:31:13,11.97
2018-08-02,17:31:13,10.72
2018-08-02,18:31:13,9.80
2018-08-02,19:31:13,8.79
2018-08-02,20:31:13,6.76
2018-08-02,21:31:13,6.50
2018-08-02,22:31:13,5.90
2018-08-02,23:31:13,5.99
2018-08-03,00:31:13,5.48
2018-08-03,01:31:13,6.11
2018-08-03,02:31:13,5.98
2018-08-03,03:31:13,5.54
2018-08-03,04:31:13,5.04
2018-08-03,05:31:13,4.86
2018-08-03,06:31:13,4.54
2018-08-03,07:31:13,4.47
2018-08-03,08:31:13,4.36
2018-08-03,09:31:13,4.90
2018-08-03,10:31:13,5.11
2018-08-03,11:31:13,4.34
2018-08-03,12:31:13,4.67
2018-08-03,13:31:13,5.31
2018-08-03,14:31:13,8.30
2018-08-03,15:31:13,11.04
2018-08-03,16:31:13,14.54
2018-08-03,17:31:13,15.32
2018-08-03,18:31:13,15.71
2018-08-03,19:31:13,15.80
2018-08-03,20:31:13,15.70
2018-08-03,21:31:13,15.70
2018-08-03,22:31:13,15.68
2018-08-03,23:31:13,15.66
2018-08-04,00:31:13,15.63
2018-08-04,01:31:13,15.59
2018-08-04,02:31:13,15.59
2018-08-04,03:31:13,15.55
2018-08-04,04:31:13,15.51
2018-08-04,05:31:13,15.47
2018-08-04,06:31:13,15.47
2018-08-04,07:31:13,15.46
2018-08-04,08:31:13,15.46
2018-08-04,09:31:13,15.46
2018-08-04,10:31:13,15.47
2018-08-04,11:31:13,15.47
2018-08-04,12:31:13,15.47
2018-08-04,13:31:13,15.50
2018-08-04,14:31:13,15.53
2018-08-04,15:31:13,15.55
2018-08-04,16:31:13,15.56
2018-08-04,17:31:13,15.58
2018-08-04,18:31:13,15.61
2018-08-04,19:31:13,15.66
2018-08-04,20:31:13,15.64
2018-08-04,21:31:13,15.56
2018-08-04,22:31:13,15.55
2018-08-04,23:31:13,15.56
2018-08-05,00:31:13,15.59
2018-08-05,01:31:13,15.64
2018-08-05,02:31:13,15.64
2018-08-05,03:31:13,15.62
2018-08-05,04:31:13,15.55
2018-08-05,05:31:13,15.06
2018-08-05,06:31:13,12.66
2018-08-05,07:31:13,11.92
2018-08-05,08:31:13,11.88
2018-08-05,09:31:13,9.24
2018-08-05,10:31:13,8.46
2018-08-05,11:31:13,7.88
2018-08-05,12:31:13,7.49
2018-08-05,13:31:13,7.56
2018-08-05,14:31:13,7.11
2018-08-05,15:31:13,7.56
2018-08-05,16:31:13,7.34
2018-08-05,17:31:13,7.84
2018-08-05,18:31:13,7.16
2018-08-05,19:31:13,7.61
2018-08-05,20:31:13,7.70
2018-08-05,21:31:13,7.49
2018-08-05,22:31:13,7.53
2018-08-05,23:31:13,7.23
2018-08-06,00:31:13,7.11
2018-08-06,01:31:13,7.20
2018-08-06,02:31:13,6.97
2018-08-06,03:31:13,6.63
2018-08-06,04:31:13,6.34
2018-08-06,05:31:13,6.25
2018-08-06,06:31:13,6.70
2018-08-06,07:31:13,8.04
2018-08-06,08:31:13,7.16
2018-08-06,09:31:13,7.12
2018-08-06,10:31:13,7.48
2018-08-06,11:31:13,7.78
2018-08-06,12:31:13,7.91
2018-08-06,13:31:13,6.95
2018-08-06,14:31:13,7.63
2018-08-06,15:31:13,7.43
2018-08-06,16:31:13,6.94
2018-08-06,17:31:13,7.58
2018-08-06,18:31:13,7.62
2018-08-06,19:31:13,8.02
2018-08-06,20:31:13,6.85
2018-08-06,21:31:13,6.86
2018-08-06,22:31:13,6.50
2018-08-06,23:31:13,5.83
2018-08-07,00:31:13,5.75
2018-08-07,01:31:13,5.49
2018-08-07,02:31:13,5.13
2018-08-07,03:31:13,5.17
2018-08-07,04:31:13,5.11
2018-08-07,05:31:13,5.49
2018-08-07,06:31:13,5.58
2018-08-07,07:31:13,6.96
2018-08-07,08:31:13,6.92
2018-08-07,09:31:13,7.82
2018-08-07,10:31:13,7.90
2018-08-07,11:31:13,8.02
2018-08-07,12:31:13,8.02
2018-08-07,13:31:13,8.46
2018-08-07,14:31:13,8.53
2018-08-07,15:31:13,8.46
2018-08-07,16:31:13,8.08
2018-08-07,17:31:13,8.12
2018-08-07,18:31:13,8.08
2018-08-07,19:31:13,8.03
2018-08-07,20:31:13,7.52
2018-08-07,21:31:13,7.41
2018-08-07,22:31:13,7.21
2018-08-07,23:31:13,7.10
2018-08-08,00:31:13,6.94
2018-08-08,01:31:13,7.05
2018-08-08,02:31:13,7.19
2018-08-08,03:31:13,7.09
2018-08-08,04:31:13,7.28
2018-08-08,05:31:13,7.43
2018-08-08,06:31:13,8.36
2018-08-08,07:31:13,8.48
2018-08-08,08:31:13,8.62
2018-08-08,09:31:13,8.32
2018-08-08,10:31:13,8.21
2018-08-08,11:31:13,8.25
2018-08-08,12:31:13,7.51
2018-08-08,13:31:13,7.54
2018-08-08,14:31:13,6.47
2018-08-08,15:31:13,6.50
2018-08-08,16:31:13,6.42
2018-08-08,17:31:13,6.28
2018-08-08,18:31:13,7.18
2018-08-08,19:31:13,7.99
2018-08-08,20:31:13,8.01
2018-08-08,21:31:13,7.85
2018-08-08,22:31:13,7.47
2018-08-08,23:31:13,7.15
2018-08-09,00:31:13,6.84
2018-08-09,01:31:13,6.99
2018-08-09,02:31:13,7.58
2018-08-09,03:31:13,7.71
2018-08-09,04:31:13,8.03
2018-08-09,05:31:13,8.16
2018-08-09,06:31:13,8.21
2018-08-09,07:31:13,9.06
2018-08-09,08:31:13,11.82
2018-08-09,09:31:13,13.52
2018-08-09,10:31:13,14.26
2018-08-09,11:31:13,15.01
2018-08-09,12:31:13,15.31
2018-08-09,13:31:13,15.32
2018-08-09,14:31:13,15.27
2018-08-09,15:31:13,15.41
2018-08-09,16:31:13,15.62
2018-08-09,17:31:13,15.72
2018-08-09,18:31:13,15.70
2018-08-09,19:31:13,15.70
2018-08-09,20:31:13,15.64
2018-08-09,21:31:13,15.42
2018-08-09,22:31:13,15.30
2018-08-09,23:31:13,15.25
2018-08-10,00:31:13,15.28
2018-08-10,01:31:13,15.31
2018-08-10,02:31:13,14.43
2018-08-10,03:31:13,13.90
2018-08-10,04:31:13,13.51
2018-08-10,05:31:13,13.53
2018-08-10,06:31:13,13.10
2018-08-10,07:31:13,13.12
2018-08-10,08:31:13,12.90
2018-08-10,09:31:13,12.98
2018-08-10,10:31:13,12.72
2018-08-10,11:31:13,11.53
2018-08-10,12:31:13,11.11
2018-08-10,13:31:13,10.35
2018-08-10,14:31:13,9.59
2018-08-10,15:31:13,9.23
2018-08-10,16:31:13,7.88
2018-08-10,17:31:13,7.57
2018-08-10,18:31:13,6.71
2018-08-10,19:31:13,6.90
2018-08-10,20:31:13,6.21
2018-08-10,21:31:13,5.28
2018-08-10,22:31:13,5.04
2018-08-10,23:31:13,4.84
2018-08-11,00:31:13,4.54
2018-08-11,01:31:13,4.47
2018-08-11,02:31:13,4.18
2018-08-11,03:31:13,4.05
2018-08-11,04:31:13,3.93
2018-08-11,05:31:13,3.77
2018-08-11,06:31:13,4.05
2018-08-11,07:31:13,3.57
2018-08-11,08:31:13,3.77
2018-08-11,09:31:13,4.31
2018-08-11,10:31:13,5.06
2018-08-11,11:31:13,5.77
2018-08-11,12:31:13,6.00
2018-08-11,13:31:13,7.62
2018-08-11,14:31:13,8.46
2018-08-11,15:31:13,9.20
2018-08-11,16:31:13,9.20
2018-08-11,17:31:13,9.21
2018-08-11,18:31:13,9.70
2018-08-11,19:31:13,9.96
2018-08-11,20:31:13,9.88
2018-08-11,21:31:13,9.04
2018-08-11,22:31:13,8.84
2018-08-11,23:31:13,8.73
2018-08-12,00:31:13,8.32
2018-08-12,01:31:13,7.92
2018-08-12,02:31:13,7.82
2018-08-12,03:31:13,8.75
2018-08-12,04:31:13,11.25
2018-08-12,05:31:13,13.93
2018-08-12,06:31:13,14.86
2018-08-12,07:31:13,15.47
2018-08-12,08:31:13,15.66
2018-08-12,09:31:13,15.95
2018-08-12,10:31:13,15.88
2018-08-12,11:31:13,15.78
2018-08-12,12:31:13,15.90
2018-08-12,13:31:13,15.82
2018-08-12,14:31:13,15.88
2018-08-12,15:31:13,15.86
2018-08-12,16:31:13,15.84
2018-08-12,17:31:13,15.87
2018-08-12,18:31:13,15.75
2018-08-12,19:31:13,15.88
2018-08-12,20:31:13,15.98
2018-08-12,21:31:13,15.59
2018-08-12,22:31:13,15.35
2018-08-12,23:31:13,15.64
2018-08-13,00:31:13,15.66
2018-08-13,01:31:13,15.81
2018-08-13,02:31:13,15.89
2018-08-13,03:31:13,14.84
2018-08-13,04:31:13,15.02
2018-08-13,05:31:13,15.25
2018-08-13,06:31:13,15.18
2018-08-13,07:31:13,15.29
2018-08-13,08:31:13,15.03
2018-08-13,09:31:13,14.94
2018-08-13,10:31:13,15.04
2018-08-13,11:31:13,15.50
2018-08-13,12:31:13,15.54
2018-08-13,13:31:13,15.65
2018-08-13,14:31:13,15.73
2018-08-13,15:31:13,15.60
2018-08-13,16:31:13,15.41
2018-08-13,17:31:13,15.32
2018-08-13,18:31:13,13.92
2018-08-13,19:31:13,13.39
2018-08-13,20:31:13,11.25
2018-08-13,21:31:13,11.26
2018-08-13,22:31:13,11.43
2018-08-13,23:31:13,11.32
2018-08-14,00:31:13,11.92
2018-08-14,01:31:13,13.11
2018-08-14,02:31:13,13.90
2018-08-14,03:31:13,13.95
2018-08-14,04:31:13,14.23
2018-08-14,05:31:13,14.05
2018-08-14,06:31:13,14.09
2018-08-14,07:31:13,14.15
2018-08-14,08:31:13,14.18
2018-08-14,09:31:13,14.32
2018-08-14,10:31:13,14.18
2018-08-14,11:31:13,14.32
2018-08-14,12:31:13,14.99
2018-08-14,13:31:13,14.98
2018-08-14,14:31:13,14.89
2018-08-14,15:31:13,15.03
2018-08-14,16:31:13,14.99
2018-08-14,17:31:13,14.61
2018-08-14,18:31:13,14.72
2018-08-14,19:31:13,14.40
2018-08-14,20:31:13,14.43
2018-08-14,21:31:13,13.06
2018-08-14,22:31:13,13.27
2018-08-14,23:31:13,14.30
2018-08-15,00:31:13,14.66
2018-08-15,01:31:13,13.01
2018-08-15,02:31:13,14.07
2018-08-15,03:31:13,14.03
2018-08-15,04:31:13,13.39
2018-08-15,05:31:13,12.99
2018-08-15,06:31:13,13.24
2018-08-15,07:31:13,14.10
2018-08-15,08:31:13,13.29
2018-08-15,09:31:13,13.05
2018-08-15,10:31:13,14.28
2018-08-15,11:31:13,14.44
2018-08-15,12:31:13,13.60
2018-08-15,13:31:13,13.54
2018-08-15,14:31:13,13.93
2018-08-15,15:31:13,13.53
2018-08-15,16:31:13,12.92
2018-08-15,17:31:13,12.63
2018-08-15,18:31:13,12.41
2018-08-15,19:31:13,12.22
2018-08-15,20:31:13,11.91
2018-08-15,21:31:13,10.48
2018-08-15,22:31:13,9.74
2018-08-15,23:31:13,10.83
2018-08-16,00:31:13,11.08
2018-08-16,01:31:13,10.78
2018-08-16,02:31:13,11.25
2018-08-16,03:31:13,11.41
2018-08-16,04:31:13,11.41
2018-08-16,05:31:13,11.54
2018-08-16,06:31:13,11.37
2018-08-16,07:31:13,11.37
2018-08-16,08:31:13,11.72
2018-08-16,09:31:13,12.19
2018-08-16,10:31:13,12.57
2018-08-16,11:31:13,12.94
2018-08-16,12:31:13,13.93
2018-08-16,13:31:13,14.35
2018-08-16,14:31:13,15.03
2018-08-16,15:31:13,14.93
2018-08-16,16:31:13,15.00
2018-08-16,17:31:13,14.87
2018-08-16,18:31:13,14.75
2018-08-16,19:31:13,14.69
2018-08-16,20:31:13,14.69
2018-08-16,21:31:13,14.75
2018-08-16,22:31:13,15.00
2018-08-16,23:31:13,15.11
2018-08-17,00:31:13,15.34
2018-08-17,01:31:13,15.34
2018-08-17,02:31:13,15.30
2018-08-17,03:31:13,15.36
2018-08-17,04:31:13,15.39
2018-08-17,05:31:13,15.31
2018-08-17,06:31:13,15.30
2018-08-17,07:31:13,15.29
2018-08-17,08:31:13,15.26
2018-08-17,09:31:13,15.24
2018-08-17,10:31:13,15.24
2018-08-17,11:31:13,15.23
2018-08-17,12:31:13,15.23
2018-08-17,13:31:13,15.24
2018-08-17,14:31:13,15.25
2018-08-17,15:31:13,15.23
2018-08-17,16:31:13,15.28
2018-08-17,17:31:13,15.41
2018-08-17,18:31:13,15.34
2018-08-17,19:31:13,15.28
2018-08-17,20:31:13,15.55
2018-08-17,21:31:13,15.55
2018-08-17,22:31:13,15.53
2018-08-17,23:31:13,15.52
2018-08-18,00:31:13,15.50
2018-08-18,01:31:13,15.50
2018-08-18,02:31:13,15.47
2018-08-18,03:31:13,15.46
2018-08-18,04:31:13,15.43
2018-08-18,05:31:13,15.42
2018-08-18,06:31:13,15.43
2018-08-18,07:31:13,15.42
2018-08-18,08:31:13,15.40
2018-08-18,09:31:13,15.38
2018-08-18,10:31:13,15.37
2018-08-18,11:31:13,15.32
2018-08-18,12:31:13,15.32
2018-08-18,13:31:13,15.34
2018-08-18,14:31:13,15.34
2018-08-18,15:31:13,15.26
2018-08-18,16:31:13,15.03
2018-08-18,17:31:13,14.81
2018-08-18,18:31:13,13.77
2018-08-18,19:31:13,12.32
2018-08-18,20:31:13,10.52
2018-08-18,21:31:13,10.02
2018-08-18,22:31:13,10.63
2018-08-18,23:31:13,11.38
2018-08-19,00:31:13,11.13
2018-08-19,01:31:13,11.79
2018-08-19,02:31:13,14.08
2018-08-19,03:31:13,14.93
2018-08-19,04:31:13,14.65
2018-08-19,05:31:13,14.45
2018-08-19,06:31:13,14.24
2018-08-19,07:31:13,14.08
2018-08-19,08:31:13,14.10
2018-08-19,09:31:13,14.00
2018-08-19,10:31:13,13.98
2018-08-19,11:31:13,14.52
2018-08-19,12:31:13,14.52
2018-08-19,13:31:13,14.97
2018-08-19,14:31:13,15.02
2018-08-19,15:31:13,15.00
2018-08-19,16:31:13,15.26
2018-08-19,17:31:13,15.31
2018-08-19,18:31:13,15.77
2018-08-19,19:31:13,15.28
2018-08-19,20:31:13,15.38
2018-08-19,21:31:13,15.79
2018-08-19,22:31:13,15.97
2018-08-19,23:31:13,15.95
2018-08-20,00:31:13,15.92
2018-08-20,01:31:13,15.84
2018-08-20,02:31:13,15.95
2018-08-20,03:31:13,15.95
2018-08-20,04:31:13,15.92
2018-08-20,05:31:13,15.93
2018-08-20,06:31:13,15.84
2018-08-20,07:31:13,15.86
2018-08-20,08:31:13,15.86
2018-08-20,09:31:13,15.66
2018-08-20,10:31:13,15.58
2018-08-20,11:31:13,15.72
2018-08-20,12:31:13,15.68
2018-08-20,13:31:13,15.71
2018-08-20,14:31:13,15.74
2018-08-20,15:31:13,15.76
2018-08-20,16:31:13,15.75
2018-08-20,17:31:13,15.70
2018-08-20,18:31:13,15.66
2018-08-20,19:31:13,15.59
2018-08-20,20:31:13,15.41
2018-08-20,21:31:13,15.27
2018-08-20,22:31:13,15.30
2018-08-20,23:31:13,14.77
2018-08-21,00:31:13,14.56
2018-08-21,01:31:13,14.53
2018-08-21,02:31:13,13.39
2018-08-21,03:31:13,13.35
2018-08-21,04:31:13,14.48
2018-08-21,05:31:13,12.93
2018-08-21,06:31:13,12.71
2018-08-21,07:31:13,12.84
2018-08-21,08:31:13,12.26
2018-08-21,09:31:13,12.21
2018-08-21,10:31:13,12.01
2018-08-21,11:31:13,11.75
2018-08-21,12:31:13,11.55
