SiteCode,SiteName,Latitude,Longitude,DeploymentSiteDepth,DeploymentDepth,DeploymentDate,DeploymentTime,RecoveredDate,TimeOfRecovery,SamplingSize,InstrumentNum,InstrumentType,Path
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,09/09/1998,2:00:00 PM,25/11/1998,3:00:00 PM,60,8961,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_80_1998_09_09.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,25/11/1998,4:00:00 PM,13/05/1999,8:00:00 AM,60,4357,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_42_1998_11_25.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,25/11/1998,4:00:00 PM,25/04/1999,12:00:00 PM,60,8966,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_51_1998_11_25.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,13/05/1999,2:00:00 PM,18/08/1999,1:00:00 PM,60,3287,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_71_1999_05_13.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,13/05/1999,1:00:00 PM,18/08/1999,1:00:00 PM,60,4346,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_83_1999_05_13.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,18/08/1999,2:00:00 PM,11/11/1999,2:00:00 PM,60,8971,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_59_1999_08_18.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,18/08/1999,2:00:00 PM,11/11/1999,2:00:00 PM,60,7821,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_76_1999_08_18.rpf
null,Comfort Cove,null,null,null,null,07/11/1999,1:00:00 PM,01/06/2000,null,null,3287,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_55_1999_11_07.rpf
118,COMFORT COVE,49.41,54.83,9,9,25/05/2000,2:00:00 PM,14/09/2000,8:00:00 PM,60,4360,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_4_2000_05_25.rpf
null,Comfort Cove Sept,null,null,null,null,11/09/2000,1:00:00 PM,25/05/2001,null,null,5476,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_37_2000_09_11.rpf
