* ID=Minilog-II-T
* Serial Number=350863
* Study ID=Winterton 2018
* Start Time=2018-05-23 10:22:30
* Finish Time=2018-10-12 15:22:30
* Sample Period=01:00:00
* Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C)
2018-06-05,02:22:30,2.22
2018-06-05,03:22:30,2.22
2018-06-05,04:22:30,2.22
2018-06-05,05:22:30,2.21
2018-06-05,06:22:30,2.20
2018-06-05,07:22:30,2.25
2018-06-05,08:22:30,2.22
2018-06-05,09:22:30,2.22
2018-06-05,10:22:30,2.25
2018-06-05,11:22:30,2.26
2018-06-05,12:22:30,2.27
2018-06-05,13:22:30,2.29
2018-06-05,14:22:30,2.32
2018-06-05,15:22:30,2.36
2018-06-05,16:22:30,2.35
2018-06-05,17:22:30,2.38
2018-06-05,18:22:30,2.39
2018-06-05,19:22:30,2.39
2018-06-05,20:22:30,2.38
2018-06-05,21:22:30,2.40
2018-06-05,22:22:30,2.37
2018-06-05,23:22:30,2.40
2018-06-06,00:22:30,2.38
2018-06-06,01:22:30,2.40
2018-06-06,02:22:30,2.39
2018-06-06,03:22:30,2.40
2018-06-06,04:22:30,2.34
2018-06-06,05:22:30,2.35
2018-06-06,06:22:30,2.35
2018-06-06,07:22:30,2.39
2018-06-06,08:22:30,2.37
2018-06-06,09:22:30,2.42
2018-06-06,10:22:30,2.45
2018-06-06,11:22:30,2.49
2018-06-06,12:22:30,2.39
2018-06-06,13:22:30,2.39
2018-06-06,14:22:30,2.37
2018-06-06,15:22:30,2.37
2018-06-06,16:22:30,2.40
2018-06-06,17:22:30,2.39
2018-06-06,18:22:30,2.39
2018-06-06,19:22:30,2.40
2018-06-06,20:22:30,2.41
2018-06-06,21:22:30,2.42
2018-06-06,22:22:30,2.45
2018-06-06,23:22:30,2.47
2018-06-07,00:22:30,2.47
2018-06-07,01:22:30,2.47
2018-06-07,02:22:30,2.46
2018-06-07,03:22:30,2.45
2018-06-07,04:22:30,2.46
2018-06-07,05:22:30,2.72
2018-06-07,06:22:30,2.59
2018-06-07,07:22:30,2.51
2018-06-07,08:22:30,2.62
2018-06-07,09:22:30,2.66
2018-06-07,10:22:30,2.77
2018-06-07,11:22:30,2.82
2018-06-07,12:22:30,2.85
2018-06-07,13:22:30,2.91
2018-06-07,14:22:30,2.93
2018-06-07,15:22:30,2.91
2018-06-07,16:22:30,2.97
2018-06-07,17:22:30,3.13
2018-06-07,18:22:30,2.97
2018-06-07,19:22:30,3.04
2018-06-07,20:22:30,3.10
2018-06-07,21:22:30,2.91
2018-06-07,22:22:30,2.84
2018-06-07,23:22:30,2.82
2018-06-08,00:22:30,2.81
2018-06-08,01:22:30,2.81
2018-06-08,02:22:30,2.84
2018-06-08,03:22:30,2.84
2018-06-08,04:22:30,2.97
2018-06-08,05:22:30,2.95
2018-06-08,06:22:30,3.11
2018-06-08,07:22:30,3.27
2018-06-08,08:22:30,3.29
2018-06-08,09:22:30,3.23
2018-06-08,10:22:30,3.36
2018-06-08,11:22:30,3.14
2018-06-08,12:22:30,3.11
2018-06-08,13:22:30,3.19
2018-06-08,14:22:30,3.38
2018-06-08,15:22:30,3.39
2018-06-08,16:22:30,3.34
2018-06-08,17:22:30,3.38
2018-06-08,18:22:30,3.54
2018-06-08,19:22:30,3.65
2018-06-08,20:22:30,3.51
2018-06-08,21:22:30,3.45
2018-06-08,22:22:30,3.39
2018-06-08,23:22:30,3.40
2018-06-09,00:22:30,3.42
2018-06-09,01:22:30,3.37
2018-06-09,02:22:30,3.36
2018-06-09,03:22:30,3.39
2018-06-09,04:22:30,3.60
2018-06-09,05:22:30,3.51
2018-06-09,06:22:30,3.56
2018-06-09,07:22:30,3.56
2018-06-09,08:22:30,3.61
2018-06-09,09:22:30,3.54
2018-06-09,10:22:30,3.62
2018-06-09,11:22:30,3.66
2018-06-09,12:22:30,3.68
2018-06-09,13:22:30,3.69
2018-06-09,14:22:30,3.76
2018-06-09,15:22:30,3.77
2018-06-09,16:22:30,3.79
2018-06-09,17:22:30,3.80
2018-06-09,18:22:30,3.82
2018-06-09,19:22:30,3.82
2018-06-09,20:22:30,3.82
2018-06-09,21:22:30,3.84
2018-06-09,22:22:30,3.85
2018-06-09,23:22:30,3.86
2018-06-10,00:22:30,3.88
2018-06-10,01:22:30,3.90
2018-06-10,02:22:30,3.93
2018-06-10,03:22:30,3.94
2018-06-10,04:22:30,3.96
2018-06-10,05:22:30,4.04
2018-06-10,06:22:30,4.04
2018-06-10,07:22:30,4.04
2018-06-10,08:22:30,4.03
2018-06-10,09:22:30,4.01
2018-06-10,10:22:30,4.00
2018-06-10,11:22:30,4.07
2018-06-10,12:22:30,4.15
2018-06-10,13:22:30,4.19
2018-06-10,14:22:30,4.24
2018-06-10,15:22:30,4.27
2018-06-10,16:22:30,4.34
2018-06-10,17:22:30,4.40
2018-06-10,18:22:30,4.48
2018-06-10,19:22:30,4.50
2018-06-10,20:22:30,4.55
2018-06-10,21:22:30,4.49
2018-06-10,22:22:30,4.49
2018-06-10,23:22:30,4.48
2018-06-11,00:22:30,4.49
2018-06-11,01:22:30,4.49
2018-06-11,02:22:30,4.49
2018-06-11,03:22:30,4.49
2018-06-11,04:22:30,4.50
2018-06-11,05:22:30,4.51
2018-06-11,06:22:30,4.56
2018-06-11,07:22:30,4.62
2018-06-11,08:22:30,4.64
2018-06-11,09:22:30,4.66
2018-06-11,10:22:30,4.67
2018-06-11,11:22:30,4.68
2018-06-11,12:22:30,4.71
2018-06-11,13:22:30,4.74
2018-06-11,14:22:30,4.80
2018-06-11,15:22:30,4.94
2018-06-11,16:22:30,4.72
2018-06-11,17:22:30,4.74
2018-06-11,18:22:30,4.66
2018-06-11,19:22:30,4.53
2018-06-11,20:22:30,4.55
2018-06-11,21:22:30,4.42
2018-06-11,22:22:30,4.21
2018-06-11,23:22:30,3.78
2018-06-12,00:22:30,3.78
2018-06-12,01:22:30,3.75
2018-06-12,02:22:30,3.72
2018-06-12,03:22:30,3.73
2018-06-12,04:22:30,3.74
2018-06-12,05:22:30,3.64
2018-06-12,06:22:30,3.55
2018-06-12,07:22:30,3.51
2018-06-12,08:22:30,3.60
2018-06-12,09:22:30,3.52
2018-06-12,10:22:30,3.65
2018-06-12,11:22:30,3.82
2018-06-12,12:22:30,3.54
2018-06-12,13:22:30,3.67
2018-06-12,14:22:30,3.48
2018-06-12,15:22:30,2.92
2018-06-12,16:22:30,2.92
2018-06-12,17:22:30,3.04
2018-06-12,18:22:30,2.94
2018-06-12,19:22:30,3.12
2018-06-12,20:22:30,3.15
2018-06-12,21:22:30,3.15
2018-06-12,22:22:30,3.43
2018-06-12,23:22:30,4.14
2018-06-13,00:22:30,4.62
2018-06-13,01:22:30,4.18
2018-06-13,02:22:30,4.52
2018-06-13,03:22:30,4.39
2018-06-13,04:22:30,4.23
2018-06-13,05:22:30,4.45
2018-06-13,06:22:30,4.51
2018-06-13,07:22:30,4.54
2018-06-13,08:22:30,4.66
2018-06-13,09:22:30,4.60
2018-06-13,10:22:30,4.64
2018-06-13,11:22:30,4.60
2018-06-13,12:22:30,4.70
2018-06-13,13:22:30,4.67
2018-06-13,14:22:30,4.63
2018-06-13,15:22:30,4.65
2018-06-13,16:22:30,4.68
2018-06-13,17:22:30,3.88
2018-06-13,18:22:30,3.99
2018-06-13,19:22:30,4.09
2018-06-13,20:22:30,4.12
2018-06-13,21:22:30,4.16
2018-06-13,22:22:30,4.18
2018-06-13,23:22:30,4.20
2018-06-14,00:22:30,4.20
2018-06-14,01:22:30,4.21
2018-06-14,02:22:30,4.22
2018-06-14,03:22:30,4.23
2018-06-14,04:22:30,4.23
2018-06-14,05:22:30,4.23
2018-06-14,06:22:30,4.20
2018-06-14,07:22:30,4.23
2018-06-14,08:22:30,4.25
2018-06-14,09:22:30,4.24
2018-06-14,10:22:30,4.24
2018-06-14,11:22:30,4.24
2018-06-14,12:22:30,4.25
2018-06-14,13:22:30,4.26
2018-06-14,14:22:30,4.26
2018-06-14,15:22:30,4.28
2018-06-14,16:22:30,4.31
2018-06-14,17:22:30,4.36
2018-06-14,18:22:30,4.38
2018-06-14,19:22:30,4.38
2018-06-14,20:22:30,4.40
2018-06-14,21:22:30,4.39
2018-06-14,22:22:30,4.40
2018-06-14,23:22:30,4.42
2018-06-15,00:22:30,4.40
2018-06-15,01:22:30,4.22
2018-06-15,02:22:30,4.23
2018-06-15,03:22:30,4.20
2018-06-15,04:22:30,4.20
2018-06-15,05:22:30,4.20
2018-06-15,06:22:30,4.19
2018-06-15,07:22:30,4.20
2018-06-15,08:22:30,4.20
2018-06-15,09:22:30,4.19
2018-06-15,10:22:30,4.22
2018-06-15,11:22:30,4.40
2018-06-15,12:22:30,4.38
2018-06-15,13:22:30,4.38
2018-06-15,14:22:30,4.25
2018-06-15,15:22:30,4.21
2018-06-15,16:22:30,4.26
2018-06-15,17:22:30,4.20
2018-06-15,18:22:30,3.87
2018-06-15,19:22:30,3.68
2018-06-15,20:22:30,3.63
2018-06-15,21:22:30,3.70
2018-06-15,22:22:30,3.68
2018-06-15,23:22:30,3.70
2018-06-16,00:22:30,3.75
2018-06-16,01:22:30,3.70
2018-06-16,02:22:30,3.65
2018-06-16,03:22:30,3.63
2018-06-16,04:22:30,3.61
2018-06-16,05:22:30,3.64
2018-06-16,06:22:30,3.68
2018-06-16,07:22:30,3.71
2018-06-16,08:22:30,3.91
2018-06-16,09:22:30,3.86
2018-06-16,10:22:30,3.91
2018-06-16,11:22:30,3.91
2018-06-16,12:22:30,4.01
2018-06-16,13:22:30,4.14
2018-06-16,14:22:30,4.10
2018-06-16,15:22:30,3.83
2018-06-16,16:22:30,3.85
2018-06-16,17:22:30,3.86
2018-06-16,18:22:30,3.88
2018-06-16,19:22:30,3.92
2018-06-16,20:22:30,3.96
2018-06-16,21:22:30,3.92
2018-06-16,22:22:30,3.89
2018-06-16,23:22:30,3.82
2018-06-17,00:22:30,3.82
2018-06-17,01:22:30,3.49
2018-06-17,02:22:30,3.66
2018-06-17,03:22:30,3.65
2018-06-17,04:22:30,3.46
2018-06-17,05:22:30,3.52
2018-06-17,06:22:30,3.51
2018-06-17,07:22:30,3.52
2018-06-17,08:22:30,3.53
2018-06-17,09:22:30,3.56
2018-06-17,10:22:30,3.57
2018-06-17,11:22:30,3.46
2018-06-17,12:22:30,3.49
2018-06-17,13:22:30,3.53
2018-06-17,14:22:30,3.53
2018-06-17,15:22:30,3.57
2018-06-17,16:22:30,3.45
2018-06-17,17:22:30,3.44
2018-06-17,18:22:30,3.47
2018-06-17,19:22:30,3.40
2018-06-17,20:22:30,3.23
2018-06-17,21:22:30,3.14
2018-06-17,22:22:30,2.72
2018-06-17,23:22:30,2.76
2018-06-18,00:22:30,2.78
2018-06-18,01:22:30,2.78
2018-06-18,02:22:30,2.74
2018-06-18,03:22:30,2.80
2018-06-18,04:22:30,2.82
2018-06-18,05:22:30,2.86
2018-06-18,06:22:30,2.90
2018-06-18,07:22:30,2.82
2018-06-18,08:22:30,2.89
2018-06-18,09:22:30,2.94
2018-06-18,10:22:30,3.11
2018-06-18,11:22:30,3.19
2018-06-18,12:22:30,3.31
2018-06-18,13:22:30,3.68
2018-06-18,14:22:30,3.37
2018-06-18,15:22:30,2.67
2018-06-18,16:22:30,2.70
2018-06-18,17:22:30,2.71
2018-06-18,18:22:30,2.73
2018-06-18,19:22:30,2.77
2018-06-18,20:22:30,2.80
2018-06-18,21:22:30,3.46
2018-06-18,22:22:30,3.29
2018-06-18,23:22:30,3.52
2018-06-19,00:22:30,3.56
2018-06-19,01:22:30,3.82
2018-06-19,02:22:30,3.88
2018-06-19,03:22:30,3.98
2018-06-19,04:22:30,4.08
2018-06-19,05:22:30,4.13
2018-06-19,06:22:30,3.99
2018-06-19,07:22:30,4.06
2018-06-19,08:22:30,4.09
2018-06-19,09:22:30,4.17
2018-06-19,10:22:30,4.22
2018-06-19,11:22:30,4.26
2018-06-19,12:22:30,4.31
2018-06-19,13:22:30,4.39
2018-06-19,14:22:30,4.35
2018-06-19,15:22:30,4.38
2018-06-19,16:22:30,4.54
2018-06-19,17:22:30,4.67
2018-06-19,18:22:30,4.72
2018-06-19,19:22:30,4.73
2018-06-19,20:22:30,4.77
2018-06-19,21:22:30,4.72
2018-06-19,22:22:30,4.76
2018-06-19,23:22:30,4.70
2018-06-20,00:22:30,4.75
2018-06-20,01:22:30,4.76
2018-06-20,02:22:30,4.78
2018-06-20,03:22:30,4.81
2018-06-20,04:22:30,4.85
2018-06-20,05:22:30,4.84
2018-06-20,06:22:30,4.89
2018-06-20,07:22:30,4.89
2018-06-20,08:22:30,4.90
2018-06-20,09:22:30,4.87
2018-06-20,10:22:30,4.87
2018-06-20,11:22:30,4.88
2018-06-20,12:22:30,4.90
2018-06-20,13:22:30,4.93
2018-06-20,14:22:30,4.95
2018-06-20,15:22:30,4.87
2018-06-20,16:22:30,4.88
2018-06-20,17:22:30,5.10
2018-06-20,18:22:30,4.80
2018-06-20,19:22:30,4.81
2018-06-20,20:22:30,5.33
2018-06-20,21:22:30,5.39
2018-06-20,22:22:30,5.23
2018-06-20,23:22:30,5.24
2018-06-21,00:22:30,5.31
2018-06-21,01:22:30,5.39
2018-06-21,02:22:30,5.33
2018-06-21,03:22:30,5.41
2018-06-21,04:22:30,5.51
2018-06-21,05:22:30,5.49
2018-06-21,06:22:30,5.39
2018-06-21,07:22:30,5.54
2018-06-21,08:22:30,5.61
2018-06-21,09:22:30,5.65
2018-06-21,10:22:30,5.65
2018-06-21,11:22:30,5.70
2018-06-21,12:22:30,5.72
2018-06-21,13:22:30,5.98
2018-06-21,14:22:30,5.99
2018-06-21,15:22:30,5.86
2018-06-21,16:22:30,6.10
2018-06-21,17:22:30,6.27
2018-06-21,18:22:30,5.75
2018-06-21,19:22:30,5.53
2018-06-21,20:22:30,5.59
2018-06-21,21:22:30,5.97
2018-06-21,22:22:30,6.00
2018-06-21,23:22:30,5.93
2018-06-22,00:22:30,5.71
2018-06-22,01:22:30,5.55
2018-06-22,02:22:30,5.72
2018-06-22,03:22:30,5.52
2018-06-22,04:22:30,5.66
2018-06-22,05:22:30,5.41
2018-06-22,06:22:30,5.45
2018-06-22,07:22:30,5.44
2018-06-22,08:22:30,5.39
2018-06-22,09:22:30,5.37
2018-06-22,10:22:30,5.37
2018-06-22,11:22:30,5.38
2018-06-22,12:22:30,5.40
2018-06-22,13:22:30,5.42
2018-06-22,14:22:30,5.44
2018-06-22,15:22:30,5.46
2018-06-22,16:22:30,5.46
2018-06-22,17:22:30,5.53
2018-06-22,18:22:30,5.46
2018-06-22,19:22:30,5.30
2018-06-22,20:22:30,5.20
2018-06-22,21:22:30,5.05
2018-06-22,22:22:30,4.97
2018-06-22,23:22:30,4.86
2018-06-23,00:22:30,4.80
2018-06-23,01:22:30,4.66
2018-06-23,02:22:30,4.64
2018-06-23,03:22:30,4.61
2018-06-23,04:22:30,4.63
2018-06-23,05:22:30,5.84
2018-06-23,06:22:30,5.23
2018-06-23,07:22:30,5.67
2018-06-23,08:22:30,4.90
2018-06-23,09:22:30,4.68
2018-06-23,10:22:30,4.68
2018-06-23,11:22:30,4.80
2018-06-23,12:22:30,5.49
2018-06-23,13:22:30,5.11
2018-06-23,14:22:30,5.82
2018-06-23,15:22:30,6.07
2018-06-23,16:22:30,5.70
2018-06-23,17:22:30,5.68
2018-06-23,18:22:30,5.70
2018-06-23,19:22:30,5.72
2018-06-23,20:22:30,5.72
2018-06-23,21:22:30,5.74
2018-06-23,22:22:30,5.81
2018-06-23,23:22:30,5.86
2018-06-24,00:22:30,5.86
2018-06-24,01:22:30,5.75
2018-06-24,02:22:30,5.95
2018-06-24,03:22:30,5.99
2018-06-24,04:22:30,5.92
2018-06-24,05:22:30,5.86
2018-06-24,06:22:30,5.85
2018-06-24,07:22:30,5.67
2018-06-24,08:22:30,5.72
2018-06-24,09:22:30,5.76
2018-06-24,10:22:30,5.78
2018-06-24,11:22:30,5.96
2018-06-24,12:22:30,5.99
2018-06-24,13:22:30,5.81
2018-06-24,14:22:30,5.62
2018-06-24,15:22:30,5.62
2018-06-24,16:22:30,5.70
2018-06-24,17:22:30,5.71
2018-06-24,18:22:30,5.64
2018-06-24,19:22:30,5.65
2018-06-24,20:22:30,5.68
2018-06-24,21:22:30,5.62
2018-06-24,22:22:30,5.71
2018-06-24,23:22:30,5.72
2018-06-25,00:22:30,5.74
2018-06-25,01:22:30,5.68
2018-06-25,02:22:30,5.33
2018-06-25,03:22:30,5.28
2018-06-25,04:22:30,5.29
2018-06-25,05:22:30,5.34
2018-06-25,06:22:30,5.43
2018-06-25,07:22:30,5.42
2018-06-25,08:22:30,5.26
2018-06-25,09:22:30,5.22
2018-06-25,10:22:30,5.14
2018-06-25,11:22:30,5.16
2018-06-25,12:22:30,5.15
2018-06-25,13:22:30,5.18
2018-06-25,14:22:30,5.07
2018-06-25,15:22:30,4.87
2018-06-25,16:22:30,4.82
2018-06-25,17:22:30,4.38
2018-06-25,18:22:30,4.15
2018-06-25,19:22:30,4.14
2018-06-25,20:22:30,4.19
2018-06-25,21:22:30,4.09
2018-06-25,22:22:30,3.87
2018-06-25,23:22:30,2.77
2018-06-26,00:22:30,1.98
2018-06-26,01:22:30,1.69
2018-06-26,02:22:30,1.35
2018-06-26,03:22:30,0.91
2018-06-26,04:22:30,0.34
2018-06-26,05:22:30,0.28
2018-06-26,06:22:30,0.32
2018-06-26,07:22:30,0.39
2018-06-26,08:22:30,0.39
2018-06-26,09:22:30,0.23
2018-06-26,10:22:30,-0.36
2018-06-26,11:22:30,-0.46
2018-06-26,12:22:30,-0.54
2018-06-26,13:22:30,-0.74
2018-06-26,14:22:30,-0.88
2018-06-26,15:22:30,-0.88
2018-06-26,16:22:30,-0.94
2018-06-26,17:22:30,-1.00
2018-06-26,18:22:30,-0.87
2018-06-26,19:22:30,-0.81
2018-06-26,20:22:30,-0.90
2018-06-26,21:22:30,-0.86
2018-06-26,22:22:30,-0.85
2018-06-26,23:22:30,-0.87
2018-06-27,00:22:30,-0.86
2018-06-27,01:22:30,-0.92
2018-06-27,02:22:30,-0.92
2018-06-27,03:22:30,-0.87
2018-06-27,04:22:30,-0.93
2018-06-27,05:22:30,-0.93
2018-06-27,06:22:30,-0.93
2018-06-27,07:22:30,-0.93
2018-06-27,08:22:30,-0.93
2018-06-27,09:22:30,-0.93
2018-06-27,10:22:30,-0.88
2018-06-27,11:22:30,-0.89
2018-06-27,12:22:30,-0.15
2018-06-27,13:22:30,-0.16
2018-06-27,14:22:30,-0.13
2018-06-27,15:22:30,-0.06
2018-06-27,16:22:30,0.05
2018-06-27,17:22:30,0.22
2018-06-27,18:22:30,0.35
2018-06-27,19:22:30,0.40
2018-06-27,20:22:30,0.69
2018-06-27,21:22:30,0.74
2018-06-27,22:22:30,1.59
2018-06-27,23:22:30,1.47
2018-06-28,00:22:30,1.58
2018-06-28,01:22:30,1.80
2018-06-28,02:22:30,2.02
2018-06-28,03:22:30,2.44
2018-06-28,04:22:30,2.58
2018-06-28,05:22:30,2.60
2018-06-28,06:22:30,2.69
2018-06-28,07:22:30,2.79
2018-06-28,08:22:30,3.48
2018-06-28,09:22:30,3.31
2018-06-28,10:22:30,3.46
2018-06-28,11:22:30,3.54
2018-06-28,12:22:30,3.38
2018-06-28,13:22:30,3.68
2018-06-28,14:22:30,3.79
2018-06-28,15:22:30,3.88
2018-06-28,16:22:30,3.95
2018-06-28,17:22:30,4.07
2018-06-28,18:22:30,4.15
2018-06-28,19:22:30,4.18
2018-06-28,20:22:30,4.43
2018-06-28,21:22:30,4.47
2018-06-28,22:22:30,4.58
2018-06-28,23:22:30,4.57
2018-06-29,00:22:30,4.60
2018-06-29,01:22:30,4.65
2018-06-29,02:22:30,4.68
2018-06-29,03:22:30,4.69
2018-06-29,04:22:30,4.71
2018-06-29,05:22:30,4.72
2018-06-29,06:22:30,4.82
2018-06-29,07:22:30,4.81
2018-06-29,08:22:30,4.80
2018-06-29,09:22:30,4.75
2018-06-29,10:22:30,4.72
2018-06-29,11:22:30,4.54
2018-06-29,12:22:30,4.72
2018-06-29,13:22:30,4.75
2018-06-29,14:22:30,4.87
2018-06-29,15:22:30,4.99
2018-06-29,16:22:30,4.85
2018-06-29,17:22:30,4.85
2018-06-29,18:22:30,4.88
2018-06-29,19:22:30,4.92
2018-06-29,20:22:30,5.22
2018-06-29,21:22:30,5.26
2018-06-29,22:22:30,5.28
2018-06-29,23:22:30,5.30
2018-06-30,00:22:30,5.36
2018-06-30,01:22:30,5.32
2018-06-30,02:22:30,5.24
2018-06-30,03:22:30,5.23
2018-06-30,04:22:30,5.23
2018-06-30,05:22:30,5.24
2018-06-30,06:22:30,5.26
2018-06-30,07:22:30,5.25
2018-06-30,08:22:30,5.29
2018-06-30,09:22:30,5.29
2018-06-30,10:22:30,5.09
2018-06-30,11:22:30,5.04
2018-06-30,12:22:30,5.54
2018-06-30,13:22:30,5.49
2018-06-30,14:22:30,5.42
2018-06-30,15:22:30,5.29
2018-06-30,16:22:30,5.28
2018-06-30,17:22:30,5.45
2018-06-30,18:22:30,5.30
2018-06-30,19:22:30,5.32
2018-06-30,20:22:30,5.46
2018-06-30,21:22:30,5.54
2018-06-30,22:22:30,5.51
2018-06-30,23:22:30,5.57
2018-07-01,00:22:30,5.75
2018-07-01,01:22:30,5.66
2018-07-01,02:22:30,5.80
2018-07-01,03:22:30,5.70
2018-07-01,04:22:30,5.75
2018-07-01,05:22:30,5.75
2018-07-01,06:22:30,5.77
2018-07-01,07:22:30,5.72
2018-07-01,08:22:30,5.74
2018-07-01,09:22:30,5.50
2018-07-01,10:22:30,5.71
2018-07-01,11:22:30,5.52
2018-07-01,12:22:30,5.55
2018-07-01,13:22:30,5.67
2018-07-01,14:22:30,5.64
2018-07-01,15:22:30,5.81
2018-07-01,16:22:30,5.88
2018-07-01,17:22:30,5.63
2018-07-01,18:22:30,5.63
2018-07-01,19:22:30,5.60
2018-07-01,20:22:30,5.55
2018-07-01,21:22:30,5.48
2018-07-01,22:22:30,5.45
2018-07-01,23:22:30,5.46
2018-07-02,00:22:30,5.47
2018-07-02,01:22:30,5.57
2018-07-02,02:22:30,5.58
2018-07-02,03:22:30,5.59
2018-07-02,04:22:30,5.69
2018-07-02,05:22:30,5.61
2018-07-02,06:22:30,5.48
2018-07-02,07:22:30,5.34
2018-07-02,08:22:30,5.33
2018-07-02,09:22:30,5.32
2018-07-02,10:22:30,5.32
2018-07-02,11:22:30,5.37
2018-07-02,12:22:30,5.41
2018-07-02,13:22:30,5.46
2018-07-02,14:22:30,5.57
2018-07-02,15:22:30,5.24
2018-07-02,16:22:30,5.17
2018-07-02,17:22:30,4.86
2018-07-02,18:22:30,4.72
2018-07-02,19:22:30,4.64
2018-07-02,20:22:30,4.66
2018-07-02,21:22:30,4.75
2018-07-02,22:22:30,4.68
2018-07-02,23:22:30,4.66
2018-07-03,00:22:30,4.03
2018-07-03,01:22:30,4.20
2018-07-03,02:22:30,4.17
2018-07-03,03:22:30,4.04
2018-07-03,04:22:30,4.10
2018-07-03,05:22:30,4.43
2018-07-03,06:22:30,3.98
2018-07-03,07:22:30,4.47
2018-07-03,08:22:30,4.65
2018-07-03,09:22:30,4.74
2018-07-03,10:22:30,4.81
2018-07-03,11:22:30,5.00
2018-07-03,12:22:30,4.81
2018-07-03,13:22:30,4.98
2018-07-03,14:22:30,4.85
2018-07-03,15:22:30,4.85
2018-07-03,16:22:30,5.06
2018-07-03,17:22:30,5.40
2018-07-03,18:22:30,5.40
2018-07-03,19:22:30,6.48
2018-07-03,20:22:30,6.55
2018-07-03,21:22:30,5.80
2018-07-03,22:22:30,5.99
2018-07-03,23:22:30,6.29
2018-07-04,00:22:30,6.73
2018-07-04,01:22:30,6.19
2018-07-04,02:22:30,6.13
2018-07-04,03:22:30,6.04
2018-07-04,04:22:30,6.11
2018-07-04,05:22:30,6.14
2018-07-04,06:22:30,6.49
2018-07-04,07:22:30,6.62
2018-07-04,08:22:30,6.54
2018-07-04,09:22:30,6.50
2018-07-04,10:22:30,6.55
2018-07-04,11:22:30,6.46
2018-07-04,12:22:30,6.49
2018-07-04,13:22:30,6.51
2018-07-04,14:22:30,6.48
2018-07-04,15:22:30,6.36
2018-07-04,16:22:30,6.34
2018-07-04,17:22:30,6.40
2018-07-04,18:22:30,6.42
2018-07-04,19:22:30,6.51
2018-07-04,20:22:30,6.61
2018-07-04,21:22:30,6.68
2018-07-04,22:22:30,6.44
2018-07-04,23:22:30,6.58
2018-07-05,00:22:30,6.37
2018-07-05,01:22:30,6.47
2018-07-05,02:22:30,6.49
2018-07-05,03:22:30,6.44
2018-07-05,04:22:30,6.48
2018-07-05,05:22:30,6.50
2018-07-05,06:22:30,6.51
2018-07-05,07:22:30,6.50
2018-07-05,08:22:30,6.54
2018-07-05,09:22:30,6.42
2018-07-05,10:22:30,6.13
2018-07-05,11:22:30,6.11
2018-07-05,12:22:30,6.18
2018-07-05,13:22:30,6.24
2018-07-05,14:22:30,6.20
2018-07-05,15:22:30,6.06
2018-07-05,16:22:30,6.03
2018-07-05,17:22:30,6.07
2018-07-05,18:22:30,6.23
2018-07-05,19:22:30,6.44
2018-07-05,20:22:30,6.38
2018-07-05,21:22:30,6.20
2018-07-05,22:22:30,6.18
2018-07-05,23:22:30,6.64
2018-07-06,00:22:30,7.51
2018-07-06,01:22:30,6.52
2018-07-06,02:22:30,6.42
2018-07-06,03:22:30,6.24
2018-07-06,04:22:30,6.60
2018-07-06,05:22:30,6.84
2018-07-06,06:22:30,6.52
2018-07-06,07:22:30,6.78
2018-07-06,08:22:30,6.24
2018-07-06,09:22:30,6.27
2018-07-06,10:22:30,5.80
2018-07-06,11:22:30,6.18
2018-07-06,12:22:30,6.45
2018-07-06,13:22:30,6.55
2018-07-06,14:22:30,6.63
2018-07-06,15:22:30,6.82
2018-07-06,16:22:30,6.80
2018-07-06,17:22:30,7.44
2018-07-06,18:22:30,6.79
2018-07-06,19:22:30,7.18
2018-07-06,20:22:30,7.31
2018-07-06,21:22:30,7.31
2018-07-06,22:22:30,7.81
2018-07-06,23:22:30,7.78
2018-07-07,00:22:30,7.76
2018-07-07,01:22:30,7.82
2018-07-07,02:22:30,7.82
2018-07-07,03:22:30,7.95
2018-07-07,04:22:30,7.97
2018-07-07,05:22:30,8.01
2018-07-07,06:22:30,8.05
2018-07-07,07:22:30,8.03
2018-07-07,08:22:30,8.04
2018-07-07,09:22:30,8.09
2018-07-07,10:22:30,8.12
2018-07-07,11:22:30,8.16
2018-07-07,12:22:30,8.17
2018-07-07,13:22:30,8.28
2018-07-07,14:22:30,8.40
2018-07-07,15:22:30,8.40
2018-07-07,16:22:30,8.41
2018-07-07,17:22:30,8.53
2018-07-07,18:22:30,8.55
2018-07-07,19:22:30,8.58
2018-07-07,20:22:30,8.65
2018-07-07,21:22:30,8.65
2018-07-07,22:22:30,8.65
2018-07-07,23:22:30,8.54
2018-07-08,00:22:30,8.57
2018-07-08,01:22:30,8.60
2018-07-08,02:22:30,8.62
2018-07-08,03:22:30,8.64
2018-07-08,04:22:30,8.73
2018-07-08,05:22:30,8.56
2018-07-08,06:22:30,8.44
2018-07-08,07:22:30,8.62
2018-07-08,08:22:30,8.59
2018-07-08,09:22:30,8.58
2018-07-08,10:22:30,8.67
2018-07-08,11:22:30,8.76
2018-07-08,12:22:30,8.79
2018-07-08,13:22:30,8.80
2018-07-08,14:22:30,8.79
2018-07-08,15:22:30,8.85
2018-07-08,16:22:30,8.85
2018-07-08,17:22:30,8.67
2018-07-08,18:22:30,8.46
2018-07-08,19:22:30,8.75
2018-07-08,20:22:30,8.42
2018-07-08,21:22:30,8.73
2018-07-08,22:22:30,8.66
2018-07-08,23:22:30,8.66
