Filename,ID,Cruise ID,Ship,Trip,Station,Latitude,Longitude,Datetime,SerialNumber,Sounder Depth,Sample Size,Comments
10624120.cnv,10624120,10624,10,624,120,50.8,-54.5,2005-07-30 20:55:00, S0344, 0220,,    WB-05
10624121.cnv,10624121,10624,10,624,121,50.67,-55.0,2005-07-30 23:29:00, S0344, 0163,,    WB-04
10624122.cnv,10624122,10624,10,624,122,50.45,-55.62,2005-07-31 03:33:00, S0344, 0232,,    WB-03
10624123.cnv,10624123,10624,10,624,123,50.3,-56.18,2005-07-31 07:36:00, S0344, 0332,,    WB-02
10624124.cnv,10624124,10624,10,624,124,50.23,-56.45,2005-07-31 10:11:00, S0344, 0304,,    WB-01
10624125.cnv,10624125,10624,10,624,125,50.07,-55.65,2005-07-31 13:35:00, XBT07, 0220,,  WB TO NDBAY 01
10624126.cnv,10624126,10624,10,624,126,49.85,-54.92,2005-07-31 16:40:00, S0344, 0365,,    ND BAY-01
10624127.cnv,10624127,10624,10,624,127,49.69,-54.66,2005-07-31 19:15:00, XBT07, 0180,,  ndb-bb-01
10624128.cnv,10624128,10624,10,624,128,49.44,-53.71,2005-07-31 23:30:00, XBT07, 0040,,  NDB-BB-02
10624129.cnv,10624129,10624,10,624,129,49.0,-53.08,2005-08-01 03:08:00, S0344, 0328,,    B BAY-01
10624130.cnv,10624130,10624,10,624,130,48.46,-52.92,2005-08-01 07:30:00, XBT07, 0245,,  BB-SS 01
10624131.cnv,10624131,10624,10,624,131,48.19,-53.87,2005-08-01 12:06:00, S0344, 0047,,    SS-21
10624132.cnv,10624132,10624,10,624,132,48.18,-53.85,2005-08-01 12:34:00, S0344, 0089,,    SS-20
10624133.cnv,10624133,10624,10,624,133,48.19,-53.79,2005-08-01 13:06:00, S0344, 0170,,    SS-19
10624134.cnv,10624134,10624,10,624,134,48.18,-53.75,2005-08-01 13:38:00, S0344, 0172,,    SS-18
10624135.cnv,10624135,10624,10,624,135,48.17,-53.74,2005-08-01 14:04:00, S0344, 0182,,    SS-17
10624136.cnv,10624136,10624,10,624,136,48.17,-53.73,2005-08-01 15:23:00, S0344, 0057,,    SS-16
10624137.cnv,10624137,10624,10,624,137,48.17,-53.73,2005-08-01 15:45:00, S0344, 0163,,    SS-15
10624138.cnv,10624138,10624,10,624,138,48.17,-53.73,2005-08-01 16:20:00, S0344, 0208,,    SS-11
10624139.cnv,10624139,10624,10,624,139,48.16,-53.74,2005-08-01 16:43:00, S0344, 0169,,    SS-14
10624140.cnv,10624140,10624,10,624,140,48.16,-53.74,2005-08-01 17:25:00, S0344, 0080,,    SS-13
10624141.cnv,10624141,10624,10,624,141,48.16,-53.75,2005-08-01 17:43:00, S0344, 0062,,    SS-12
10624142.cnv,10624142,10624,10,624,142,48.16,-53.72,2005-08-01 18:10:00, S0344, 0188,,    SS-10
10624143.cnv,10624143,10624,10,624,143,48.16,-53.7,2005-08-01 18:43:00, S0344, 0202,,    SS-09
10624144.cnv,10624144,10624,10,624,144,48.16,-53.67,2005-08-01 20:02:00, S0344, 0215,,    SS-08
10624145.cnv,10624145,10624,10,624,145,48.18,-53.63,2005-08-01 20:50:00, S0344, 0199,,    SS-07
10624146.cnv,10624146,10624,10,624,146,48.19,-53.59,2005-08-01 21:28:00, S0344, 0204,,    SS-06
10624147.cnv,10624147,10624,10,624,147,48.2,-53.58,2005-08-01 22:04:00, S0344, 0184,,    SS-05
10624148.cnv,10624148,10624,10,624,148,48.22,-53.55,2005-08-01 23:40:00, S0344, 0217,,    SS-04
10624149.cnv,10624149,10624,10,624,149,48.23,-53.52,2005-08-02 00:14:00, S0344, 0291,,    SS-03
10624150.cnv,10624150,10624,10,624,150,48.25,-53.47,2005-08-02 00:56:00, S0344, 0321,,    SS-02
10624151.cnv,10624151,10624,10,624,151,48.25,-53.43,2005-08-02 01:48:00, S0344, 0343,,    SS-01
10624152.cnv,10624152,10624,10,624,152,48.23,-53.37,2005-08-02 03:31:00, S0344, 0267,,    TB-15
10624153.cnv,10624153,10624,10,624,153,48.2,-53.31,2005-08-02 04:21:00, S0344, 0330,,    TB-14
10624154.cnv,10624154,10624,10,624,154,48.17,-53.23,2005-08-02 06:04:00, S0344, 0307,,    TB-05
10624155.cnv,10624155,10624,10,624,155,48.14,-53.16,2005-08-02 07:02:00, S0344, 0336,,    TB-13
10624156.cnv,10624156,10624,10,624,156,48.11,-53.1,2005-08-02 08:42:00, S0344, 0204,,    TB-12
10624157.cnv,10624157,10624,10,624,157,47.63,-53.62,2005-08-02 12:54:00, S0344, 0171,,    TB-11
10624158.cnv,10624158,10624,10,624,158,47.76,-53.61,2005-08-02 14:03:00, S0344, 0292,,    TB-10
10624159.cnv,10624159,10624,10,624,159,47.83,-53.56,2005-08-02 15:46:00, S0344, 0480,,    TB-09
10624160.cnv,10624160,10624,10,624,160,47.92,-53.46,2005-08-02 16:59:00, S0344, 0536,,    TB-08
10624161.cnv,10624161,10624,10,624,161,48.0,-53.39,2005-08-02 18:15:00, S0344, 0567,,    TB-07
10624162.cnv,10624162,10624,10,624,162,48.11,-53.32,2005-08-02 20:28:00, S0344, 0514,,    TB-06
10624163.cnv,10624163,10624,10,624,163,48.25,-53.13,2005-08-02 22:12:00, S0344, 0259,,    TB-04
10624164.cnv,10624164,10624,10,624,164,47.83,-52.92,2005-08-03 02:00:00, S0344, 0199,,    C BAY-01
10624165.cnv,10624165,10624,10,624,165,47.55,-52.59,2005-08-03 07:42:00, S0344, 0176,,    STN 27
10675001.cnv,10675001,10675,10,675,001,47.55,-52.59,2006-07-25 00:45:00, S0344, 0176,,    STATION 27
10675002.cnv,10675002,10675,10,675,002,47.3,-52.67,2006-07-25 04:01:00, XBT06, 0158,,  STN27 TO FC 1
10675003.cnv,10675003,10675,10,675,003,47.0,-52.83,2006-07-25 06:05:00, S0344, 0129,,    FC-01
10675004.cnv,10675004,10675,10,675,004,47.0,-52.7,2006-07-25 08:12:00, S0344, 0187,,    FC-02
10675005.cnv,10675005,10675,10,675,005,47.0,-52.58,2006-07-25 09:07:00, S0344, 0159,,    FC-03
10675006.cnv,10675006,10675,10,675,006,47.0,-52.32,2006-07-25 10:57:00, S0344, 0126,,    FC-04
10675007.cnv,10675007,10675,10,675,007,47.0,-52.03,2006-07-25 12:56:00, S0344, 0139,,    FC-05
10675008.cnv,10675008,10675,10,675,008,47.0,-51.48,2006-07-25 16:04:00, S0344, 0099,,    FC-06
10675009.cnv,10675009,10675,10,675,009,47.0,-51.0,2006-07-25 18:40:00, S0344, 0104,,    FC-07
10675010.cnv,10675010,10675,10,675,010,47.0,-50.67,2006-07-25 21:01:00, S0344, 0176,,    FC-08
10675011.cnv,10675011,10675,10,675,011,47.0,-50.0,2006-07-26 00:11:00, S0344, 0084,,    FC-09
10675012.cnv,10675012,10675,10,675,012,47.0,-49.12,2006-07-26 04:29:00, S0344, 0081,,    FC-10
10675013.cnv,10675013,10675,10,675,013,47.0,-48.62,2006-07-26 07:05:00, S0344, 0105,,    FC-11
10675014.cnv,10675014,10675,10,675,014,47.0,-48.12,2006-07-26 09:14:00, S0344, 0134,,    FC-12
10675015.cnv,10675015,10675,10,675,015,47.0,-47.82,2006-07-26 11:05:00, S0344, 0165,,    FC-13
10675016.cnv,10675016,10675,10,675,016,47.0,-47.5,2006-07-26 12:40:00, S0344, 0215,,    FC-14
10675017.cnv,10675017,10675,10,675,017,47.0,-47.25,2006-07-26 14:47:00, S0344, 0505,,    FC-15
10675018.cnv,10675018,10675,10,675,018,47.0,-47.17,2006-07-26 17:07:00, S0344, 0816,,    FC-16
10675019.cnv,10675019,10675,10,675,019,47.0,-47.02,2006-07-26 18:44:00, S0344, 1125,,    FC-17
10675020.cnv,10675020,10675,10,675,020,47.0,-46.83,2006-07-26 21:46:00, S0344, 1170,,    FC-18
10675021.cnv,10675021,10675,10,675,021,47.0,-46.67,2006-07-27 00:57:00, S0344, 0897,,    FC-19
10675022.cnv,10675022,10675,10,675,022,47.0,-46.48,2006-07-27 02:34:00, S0344, 0349,,    FC-20
10675023.cnv,10675023,10675,10,675,023,47.0,-46.02,2006-07-27 05:23:00, S0344, 0300,,    FC-21
10675024.cnv,10675024,10675,10,675,024,47.0,-45.73,2006-07-27 07:39:00, S0344, 0276,,    FC-22
10675025.cnv,10675025,10675,10,675,025,47.0,-45.5,2006-07-27 09:13:00, S0344, 0249,,    FC-23
10675026.cnv,10675026,10675,10,675,026,47.0,-45.21,2006-07-27 10:48:00, S0344, 0167,,    FC-24
10675027.cnv,10675027,10675,10,675,027,47.0,-44.99,2006-07-27 12:34:00, S0344, 0149,,    FC-25
10675028.cnv,10675028,10675,10,675,028,47.0,-44.77,2006-07-27 13:47:00, S0344, 0149,,    FC-26
10675029.cnv,10675029,10675,10,675,029,47.0,-44.58,2006-07-27 15:15:00, S0344, 0134,,    FC-27
10675030.cnv,10675030,10675,10,675,030,47.0,-44.43,2006-07-27 16:04:00, S0344, 0152,,    FC-28
10675031.cnv,10675031,10675,10,675,031,47.0,-44.23,2006-07-27 17:11:00, S0344, 0267,,    FC-29
10675032.cnv,10675032,10675,10,675,032,47.0,-44.08,2006-07-27 18:51:00, S0344, 0332,,    FC-30
10675033.cnv,10675033,10675,10,675,033,47.0,-43.83,2006-07-27 20:34:00, S0344, 0555,,    FC-31
10675034.cnv,10675034,10675,10,675,034,47.0,-43.4,2006-07-28 00:03:00, S0344, 1231,,    FC-33
10675035.cnv,10675035,10675,10,675,035,47.0,-43.25,2006-07-28 03:09:00, S0344, 1760,,    FC-35
10675036.cnv,10675036,10675,10,675,036,47.25,-43.66,2006-07-28 06:29:00, XBT07, 0783,,  FC - BB 14 1
10675037.cnv,10675037,10675,10,675,037,47.5,-44.05,2006-07-28 08:30:00, XBT06, 0426,,  FC - BB 14 2
10675038.cnv,10675038,10675,10,675,038,47.75,-44.46,2006-07-28 10:35:00, XBT06, 0320,,  FC - BB 14 3
10675039.cnv,10675039,10675,10,675,039,47.96,-44.81,2006-07-28 12:35:00, XBT06, 0311,,  FC - BB 14 4
10675040.cnv,10675040,10675,10,675,040,48.19,-45.19,2006-07-28 14:32:00, XBT06, 0417,,  FC - BB 14 5
10675041.cnv,10675041,10675,10,675,041,48.43,-45.57,2006-07-28 16:30:00, XBT07, 0833,,  FC-BB14-06
10675042.cnv,10675042,10675,10,675,042,48.67,-45.99,2006-07-28 18:24:00, XBT07, 1915,,  FC-BB-14 07
10675043.cnv,10675043,10675,10,675,043,48.94,-46.41,2006-07-28 20:30:00, XBT07, 2784,,  FC-BB-14 08
10675044.cnv,10675044,10675,10,675,044,49.17,-46.83,2006-07-28 22:30:00, XBT07, 2779,,  FC-BB14 #9
10675045.cnv,10675045,10675,10,675,045,49.4,-47.21,2006-07-29 00:30:00, XBT07, 2679,,  FC-BB-14 10
10675046.cnv,10675046,10675,10,675,046,49.62,-47.59,2006-07-29 02:30:00, XBT07, 2612,,  FC-BB14  #11
10675047.cnv,10675047,10675,10,675,047,49.88,-48.02,2006-07-29 04:30:00, XBT07, 2492,,  FC - BB 14 12
10675048.cnv,10675048,10675,10,675,048,50.1,-48.39,2006-07-29 06:30:00, XBT06, 2300,,  FC-BB 014-13
10675049.cnv,10675049,10675,10,675,049,50.15,-48.47,2006-07-29 07:16:00, S0344, 2298,,    BB-14
10675050.cnv,10675050,10675,10,675,050,50.0,-49.0,2006-07-29 11:44:00, S0344, 1817,,    BB-13
10675051.cnv,10675051,10675,10,675,051,49.85,-49.5,2006-07-29 16:03:00, S0344, 1336,,    BB-12
10675052.cnv,10675052,10675,10,675,052,49.68,-50.02,2006-07-29 20:36:00, S0344, 0599,,    BB-11
10675053.cnv,10675053,10675,10,675,053,49.52,-50.53,2006-07-30 01:20:00, S0344, 0330,,    BB-10
10675054.cnv,10675054,10675,10,675,054,49.37,-51.02,2006-07-30 06:32:00, S0344, 0337,,    BB-09
10675055.cnv,10675055,10675,10,675,055,49.28,-51.28,2006-07-30 09:35:00, S0344, 0320,,    BB-08
10675056.cnv,10675056,10675,10,675,056,49.19,-51.54,2006-07-30 12:44:00, S0344, 0312,,    BB-07
10675057.cnv,10675057,10675,10,675,057,49.1,-51.83,2006-07-30 14:36:00, S0344, 0292,,    BB-06
10675058.cnv,10675058,10675,10,675,058,49.02,-52.07,2006-07-30 16:54:00, S0344, 0289,,    BB-05
10675059.cnv,10675059,10675,10,675,059,48.92,-52.4,2006-07-30 18:55:00, S0344, 0349,,    BB-04
10675060.cnv,10675060,10675,10,675,060,48.83,-52.65,2006-07-30 21:15:00, S0344, 0250,,    BB-03
10675061.cnv,10675061,10675,10,675,061,48.8,-52.75,2006-07-30 22:51:00, S0344, 0179,,    BB-02
10675062.cnv,10675062,10675,10,675,062,48.73,-52.97,2006-07-31 00:06:00, S0344, 0099,,    BB-01
10675063.cnv,10675063,10675,10,675,063,49.04,-53.03,2006-07-31 02:30:00, XBT06, 0242,,  BB-WB-01
10675064.cnv,10675064,10675,10,675,064,49.3,-53.08,2006-07-31 03:57:00, XBT10, 0160,,  BB-WB-02
10675065.cnv,10675065,10675,10,675,065,49.5,-53.3,2006-07-31 05:28:00, XBT10, 0174,,  BB - WB -03
10675066.cnv,10675066,10675,10,675,066,49.7,-53.56,2006-07-31 07:00:00, XBT10, 0165,,  BB - WB - 04
10675068.cnv,10675068,10675,10,675,068,50.0,-54.13,2006-07-31 09:55:00, XBT06, 0260,,  BB - WB 06
10675069.cnv,10675069,10675,10,675,069,50.01,-54.52,2006-07-31 11:28:00, XBT06, 0318,,  BB - WB 07
10675070.cnv,10675070,10675,10,675,070,50.0,-54.97,2006-07-31 13:18:00, XBT10, 0177,,  BB - WB - 08
10675071.cnv,10675071,10675,10,675,071,50.05,-55.3,2006-07-31 14:30:00, XBT10, 0126,,  BB-WB-09
10675072.cnv,10675072,10675,10,675,072,50.11,-55.69,2006-07-31 16:00:00, XBT06, 0233,,  BB-WB-10
10675073.cnv,10675073,10675,10,675,073,50.27,-56.09,2006-07-31 17:30:00, XBT10, 0135,,  BB-WB-11
10675074.cnv,10675074,10675,10,675,074,50.23,-56.45,2006-07-31 18:58:00, S0344, 0301,,    WB-01
10675075.cnv,10675075,10675,10,675,075,50.3,-56.18,2006-07-31 20:27:00, S0344, 0335,,    WB-02
10675076.cnv,10675076,10675,10,675,076,50.45,-55.62,2006-07-31 23:49:00, S0344, 0233,,    WB-03
10675077.cnv,10675077,10675,10,675,077,50.67,-55.0,2006-08-01 03:27:00, S0344, 0163,,    WB-04
10675078.cnv,10675078,10675,10,675,078,50.87,-55.16,2006-08-01 05:30:00, XBT10, 0176,,  WB4 - SA 1
10675079.cnv,10675079,10675,10,675,079,51.01,-55.28,2006-08-01 06:32:00, XBT10, 0183,,  WB4 - SA 2
10675081.cnv,10675081,10675,10,675,081,51.36,-55.54,2006-08-02 01:00:00, XBT10, 0070,,  SA-WB-05 1
10675082.cnv,10675082,10675,10,675,082,50.8,-54.5,2006-08-02 06:10:00, S0344, 0219,,    WB-05
10675083.cnv,10675083,10675,10,675,083,50.95,-54.0,2006-08-02 08:47:00, S0344, 0225,,    WB-07
10675084.cnv,10675084,10675,10,675,084,51.23,-53.0,2006-08-02 14:04:00, S0344, 0412,,    WB-09
10675085.cnv,10675085,10675,10,675,085,51.3,-52.72,2006-08-02 16:36:00, S0344, 0453,,    WB-10
10675086.cnv,10675086,10675,10,675,086,51.5,-52.0,2006-08-02 20:39:00, S0344, 0417,,    WB-12
10675087.cnv,10675087,10675,10,675,087,51.65,-51.5,2006-08-03 00:35:00, S0344, 0419,,    WB-13
10675088.cnv,10675088,10675,10,675,088,51.79,-50.99,2006-08-03 04:15:00, S0344, 0313,,    WB-14
10675089.cnv,10675089,10675,10,675,089,51.87,-50.71,2006-08-03 08:02:00, S0344, 0380,,    WB-15
10675090.cnv,10675090,10675,10,675,090,51.9,-50.6,2006-08-03 09:16:00, S0344, 0668,,    WB-16
10675091.cnv,10675091,10675,10,675,091,51.99,-50.25,2006-08-03 12:54:00, S0344, 2160,,    WB-18
10675092.cnv,10675092,10675,10,675,092,52.25,-50.45,2006-08-03 17:30:00, XBT07, 2142,,  WB-18-SI-14 1
10675093.cnv,10675093,10675,10,675,093,52.68,-50.74,2006-08-03 20:30:00, XBT07, 2354,,  WB18-SI14 2
10675094.cnv,10675094,10675,10,675,094,52.97,-50.94,2006-08-03 22:30:00, XBT07, 2780,,  WB-18-SI-14 3
10675095.cnv,10675095,10675,10,675,095,53.26,-51.17,2006-08-04 00:30:00, XBT07, 2774,,  WB-18-SI-14 4
10675096.cnv,10675096,10675,10,675,096,53.55,-51.39,2006-08-04 02:30:00, XBT07, 2536,,  WB-18-SI-14 5
10675097.cnv,10675097,10675,10,675,097,53.85,-51.6,2006-08-04 04:25:00, XBT07, 2760,,  WB-18 SI-14 6
10675098.cnv,10675098,10675,10,675,098,54.16,-51.82,2006-08-04 06:30:00, XBT07, 2657,,  WB -18-SI 14 7
10675099.cnv,10675099,10675,10,675,099,54.48,-52.06,2006-08-04 08:30:00, XBT07, 2537,,  WB - 18-SI-14
10675100.cnv,10675100,10675,10,675,100,54.78,-52.29,2006-08-04 10:30:00, XBT07, 1998,,  WB-18-SI-14 9
10675101.cnv,10675101,10675,10,675,101,55.07,-52.5,2006-08-04 12:28:00, S0344, 2644,,    SI-14
10675102.cnv,10675102,10675,10,675,102,54.78,-53.0,2006-08-04 15:42:00, S0344, 1055,,    SI-13
10675103.cnv,10675103,10675,10,675,103,54.63,-53.25,2006-08-04 19:31:00, S0344, 0683,,    SI-12
10675104.cnv,10675104,10675,10,675,104,54.5,-53.5,2006-08-04 22:32:00, S0344, 0321,,    SI-11
10675105.cnv,10675105,10675,10,675,105,54.35,-53.73,2006-08-05 00:22:00, S0344, 0235,,    SI-10
10675106.cnv,10675106,10675,10,675,106,54.2,-54.0,2006-08-05 03:00:00, S0344, 0218,,    SI-09
10675107.cnv,10675107,10675,10,675,107,54.08,-54.22,2006-08-05 05:24:00, S0344, 0195,,    SI-08
10675108.cnv,10675108,10675,10,675,108,53.92,-54.5,2006-08-05 08:08:00, S0344, 0177,,    SI-07
10675109.cnv,10675109,10675,10,675,109,53.76,-54.78,2006-08-05 10:16:00, S0344, 0168,,    SI-06
10675110.cnv,10675110,10675,10,675,110,53.62,-55.0,2006-08-05 12:34:00, S0344, 0293,,    SI-05
10675111.cnv,10675111,10675,10,675,111,53.53,-55.15,2006-08-05 13:57:00, S0344, 0204,,    SI-04
10675112.cnv,10675112,10675,10,675,112,53.41,-55.36,2006-08-05 16:11:00, S0344, 0163,,    SI-03
10675113.cnv,10675113,10675,10,675,113,53.33,-55.5,2006-08-05 17:22:00, S0344, 0135,,    SI-02
10675114.cnv,10675114,10675,10,675,114,53.23,-55.65,2006-08-05 19:16:00, S0344, 0058,,    SI-01
10675115.cnv,10675115,10675,10,675,115,52.85,-55.4,2006-08-05 22:30:00, XBT10, 0151,,  SI-01-B-BAY 01
10675116.cnv,10675116,10675,10,675,116,52.48,-55.17,2006-08-06 01:30:00, XBT06, 0164,,  SI-01-B-BAY 02
10675117.cnv,10675117,10675,10,675,117,51.98,-54.85,2006-08-06 04:28:00, XBT06, 0267,,  SI-01-B-BAY 03
10675118.cnv,10675118,10675,10,675,118,51.5,-54.54,2006-08-06 07:30:00, XBT10, 0185,,  SI-01-B-BAY 04
10675119.cnv,10675119,10675,10,675,119,51.02,-54.25,2006-08-06 10:30:00, XBT06, 0221,,  SI-01-B-BAY 05
10675120.cnv,10675120,10675,10,675,120,50.58,-53.97,2006-08-06 13:30:00, XBT06, 0280,,  SI-01-B-BAY-06
10675121.cnv,10675121,10675,10,675,121,50.13,-53.69,2006-08-06 16:30:00, XBT10, 0201,,  SI-01-B-BAY 07
10675122.cnv,10675122,10675,10,675,122,49.61,-53.38,2006-08-06 19:25:00, XBT10, 0133,,  SI-01-STN27 01
10675123.cnv,10675123,10675,10,675,123,49.11,-53.11,2006-08-06 22:30:00, XBT06, 0309,,  SI-01-STN27 02
10675124.cnv,10675124,10675,10,675,124,48.61,-52.77,2006-08-07 01:30:00, XBT10, 0120,,  SI-01-STN27 03
10675125.cnv,10675125,10675,10,675,125,48.13,-52.67,2006-08-07 04:30:00, XBT10, 0172,,  SI-01-STN27 04
10675126.cnv,10675126,10675,10,675,126,47.71,-52.61,2006-08-07 07:30:00, XBT10, 0188,,  SI-01-STN27 05
10675127.cnv,10675127,10675,10,675,127,47.55,-52.59,2006-08-07 08:42:00, S0344, 0177,,    STN-27
10766001.cnv,10766001,10766,10,766,001,47.55,-52.59,2007-08-02 15:59:00, S0344, 0176,,    STATION 27
10766002.cnv,10766002,10766,10,766,002,47.22,-52.72,2007-08-02 19:31:00, XBT10, 0162,,  STN27-FC01-01
10766003.cnv,10766003,10766,10,766,003,47.0,-52.83,2007-08-02 21:54:00, S0344, 0104,,    FC-01
10766004.cnv,10766004,10766,10,766,004,47.0,-52.72,2007-08-02 23:22:00, S0344, 0187,,    FC-02
10766005.cnv,10766005,10766,10,766,005,47.0,-52.58,2007-08-03 00:33:00, S0344, 0158,,    FC-03
10766006.cnv,10766006,10766,10,766,006,47.0,-52.32,2007-08-03 03:09:00, S0344, 0126,,    FC-04
10766007.cnv,10766007,10766,10,766,007,47.0,-52.03,2007-08-03 05:26:00, S0344, 0138,,    FC-05
10766008.cnv,10766008,10766,10,766,008,47.0,-51.48,2007-08-03 08:53:00, S0344, 0099,,    FC-06
10766009.cnv,10766009,10766,10,766,009,47.0,-51.0,2007-08-03 11:54:00, S0344, 0111,,    FC-07
10766010.cnv,10766010,10766,10,766,010,47.0,-50.67,2007-08-03 14:13:00, S0344, 0174,,    FC-08
10766011.cnv,10766011,10766,10,766,011,47.0,-50.0,2007-08-03 17:26:00, S0344, 0082,,    FC-09
10766012.cnv,10766012,10766,10,766,012,47.0,-49.12,2007-08-03 21:52:00, S0344, 0081,,    FC-10
10766013.cnv,10766013,10766,10,766,013,47.0,-48.62,2007-08-04 00:31:00, S0344, 0103,,    FC-11
10766014.cnv,10766014,10766,10,766,014,47.0,-48.12,2007-08-04 03:00:00, S0344, 0133,,    FC-12
10766015.cnv,10766015,10766,10,766,015,47.0,-47.82,2007-08-04 05:22:00, S0344, 0165,,    FC-13
10766016.cnv,10766016,10766,10,766,016,47.0,-47.5,2007-08-04 07:19:00, S0344, 0215,,    FC-14
10766017.cnv,10766017,10766,10,766,017,47.0,-47.25,2007-08-04 09:54:00, S0344, 0549,,    FC-15
10766018.cnv,10766018,10766,10,766,018,47.0,-47.17,2007-08-04 12:13:00, S0344, 0860,,    FC-16
10766019.cnv,10766019,10766,10,766,019,47.0,-47.02,2007-08-04 13:43:00, S0344, 1134,,    FC-17
10766020.cnv,10766020,10766,10,766,020,47.05,-47.73,2007-08-04 19:30:00, XBT10, 0180,,  FC-17 TOS27-01
10766021.cnv,10766021,10766,10,766,021,47.13,-48.5,2007-08-04 22:31:00, XBT10, 0118,,  FC-17 TOS27-02
10766022.cnv,10766022,10766,10,766,022,47.21,-49.32,2007-08-05 01:30:00, XBT10, 0088,,  FC-17 TOS27-03
10766023.cnv,10766023,10766,10,766,023,47.58,-49.43,2007-08-05 04:30:00, XBT10, 0112,,  FC-17 TO BB 1
10766024.cnv,10766024,10766,10,766,024,48.09,-49.24,2007-08-05 07:30:00, XBT06, 0236,,  FC-17 TO BB 2
10766025.cnv,10766025,10766,10,766,025,48.59,-49.08,2007-08-05 10:30:00, XBT07, 1578,,  FC-17 TO BB 3
10766026.cnv,10766026,10766,10,766,026,49.04,-48.89,2007-08-05 13:15:00, XBT07, 1925,,  FC-17 TO BB 4
10766027.cnv,10766027,10766,10,766,027,49.59,-48.68,2007-08-05 16:30:00, XBT07, 2044,,  FC-17 TO BB 5
10766028.cnv,10766028,10766,10,766,028,50.15,-48.47,2007-08-05 19:53:00, S0344, 2005,,    BB-14
10766029.cnv,10766029,10766,10,766,029,50.0,-49.0,2007-08-06 01:03:00, S0344, 1804,,    BB-13
10766030.cnv,10766030,10766,10,766,030,49.85,-49.5,2007-08-06 06:22:00, S0344, 1343,,    BB-12
10766031.cnv,10766031,10766,10,766,031,49.68,-50.02,2007-08-06 12:00:00, S0344, 0565,,    BB-11
10766032.cnv,10766032,10766,10,766,032,49.52,-50.53,2007-08-06 16:18:00, S0344, 0332,,    BB-10
10766033.cnv,10766033,10766,10,766,033,49.37,-51.02,2007-08-06 20:15:00, S0344, 0338,,    BB-09
10766034.cnv,10766034,10766,10,766,034,49.28,-51.28,2007-08-06 21:55:00, S0344, 0322,,    BB-08
10766035.cnv,10766035,10766,10,766,035,49.19,-51.54,2007-08-07 00:24:00, S0344, 0311,,    BB-07
10766036.cnv,10766036,10766,10,766,036,49.1,-51.83,2007-08-07 02:12:00, S0344, 0287,,    BB-06
10766037.cnv,10766037,10766,10,766,037,49.02,-52.07,2007-08-07 04:34:00, S0344, 0287,,    BB-05
10766038.cnv,10766038,10766,10,766,038,48.92,-52.4,2007-08-07 06:30:00, S0344, 0349,,    BB-04
10766039.cnv,10766039,10766,10,766,039,48.83,-52.65,2007-08-07 08:57:00, S0344, 0245,,    BB-04
10766040.cnv,10766040,10766,10,766,040,48.8,-52.75,2007-08-07 10:27:00, S0344, 0152,,    BB-02
10766041.cnv,10766041,10766,10,766,041,48.73,-52.97,2007-08-07 11:52:00, S0344, 0103,,    BB-01
10766042.cnv,10766042,10766,10,766,042,49.3,-53.02,2007-08-07 16:00:00, XBT06, 0262,,  BB-01 - HC1-01
10766043.cnv,10766043,10766,10,766,043,49.83,-53.08,2007-08-07 19:00:00, XBT06, 0273,,  BB-01 - HC1-02
10766044.cnv,10766044,10766,10,766,044,50.35,-53.15,2007-08-07 22:00:00, XBT06, 0367,,  BB-01 - HC1-03
10766045.cnv,10766045,10766,10,766,045,50.85,-53.2,2007-08-08 01:00:00, XBT06, 0450,,  BB-01 - HC1-04
10766046.cnv,10766046,10766,10,766,046,51.36,-53.27,2007-08-08 04:00:00, XBT06, 0270,,  BB-01 - HC1-05
10766047.cnv,10766047,10766,10,766,047,51.87,-53.31,2007-08-08 07:00:00, XBT06, 0402,,  BB-01 - HC1-06
10766048.cnv,10766048,10766,10,766,048,52.39,-53.39,2007-08-08 10:02:00, XBT06, 0235,,  BB-01 - HC1-07
10766049.cnv,10766049,10766,10,766,049,52.86,-53.44,2007-08-08 13:00:00, XBT07, 0497,,  BB-01 - HC1-08
10766050.cnv,10766050,10766,10,766,050,53.14,-54.41,2007-08-08 20:30:00, XBT06, 0383,,  HC1 TO SI-01 1
10766051.cnv,10766051,10766,10,766,051,53.23,-55.65,2007-08-09 01:27:00, S0344, 0068,,    SI-01
10766052.cnv,10766052,10766,10,766,052,53.33,-55.5,2007-08-09 02:30:00, S0344, 0137,,    SI-02
10766053.cnv,10766053,10766,10,766,053,53.41,-55.36,2007-08-09 04:12:00, S0344, 0160,,    SI-03
10766054.cnv,10766054,10766,10,766,054,53.53,-55.15,2007-08-09 05:35:00, S0344, 0205,,    SI-04
10766055.cnv,10766055,10766,10,766,055,53.62,-55.0,2007-08-09 07:24:00, S0344, 0298,,    SI-05
10766056.cnv,10766056,10766,10,766,056,53.76,-54.78,2007-08-09 09:02:00, S0344, 0165,,    SI-06
10766057.cnv,10766057,10766,10,766,057,53.92,-54.5,2007-08-09 11:14:00, S0344, 0171,,    SI-07
10766058.cnv,10766058,10766,10,766,058,54.08,-54.22,2007-08-09 13:05:00, S0344, 0192,,    SI-08
10766059.cnv,10766059,10766,10,766,059,54.2,-54.0,2007-08-09 15:22:00, S0344, 0216,,    SI-09
10766060.cnv,10766060,10766,10,766,060,54.35,-53.73,2007-08-09 17:55:00, S0344, 0233,,    SI-10
